@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	anyexyuH	-	anyexyurAwmAnucarasya 	anyexyuH{avya}	anyexyuH{avya}	kAlAXikaraNam,9	agale_xina	-	-	-	-	-
2	AwmA-anucarasya	-	-	Awman-cara{puM;6;eka}/cara{napuM;6;eka};	Awman-cara{napuM;6;eka};	RaRTIsambanXaH,3	Awman_a_ne	-	-	-	-	-
3	BAvam	-	BAvam	BAva{puM;2;eka}	BAva{puM;2;eka}	karma,4	BAva	-	-	-	-	-
4	jijFAsamAnA	-	jijFAsamAnA	jijFAsamAna{swrI;1;eka(jFA1;sananwa;SAnac_lat;jFA;:kryAxiH)}	jijFAsamAnA{swrI;1;eka(jFA1;sananwa;SAnac_lat;jFA;:kryAxiH)}	viSeRaNam,5	X_jFA1_sanwe_hue	-	-	-	-	-
5	muni-homa-XenuH	-	munihomaXenuH	muni-homa-Xenu{puM;1;eka}/Xenu{swrI;1;eka}	muni-homa-Xenu{swrI;1;eka}	karwA,9	muni-homa-gAya	-	-	-	-	-
6	gafgA-prapAwa-anwa-viruDa-SaRpam	-	gafgAprapAwAnwaviruDaSaRpam	gafga-a-prapAwa-am-ruh-SaRpa{napuM;2;eka}/SaRpa{napuM;1;eka}	gafga-a-prapAwa-am-ruh-SaRpa{napuM;2;eka}	viSeRaNam,8	gafga-a-prapAwa-am-ruh-GAsa	-	-	-	-	-
7	gOrI-guroH	-	gOrIgurorgahvaramAviveSa	gOrI-guru{puM;6;eka}/guru{puM;5;eka};	gOrI-guru{puM;6;eka};	RaRTIsambanXaH,8	Svewa-gOrI-I-guru_ke	-	-	-	-	-
8	gahvaram	-	-	gahvara{puM;2;eka}/gahvara{napuM;2;eka}/gahvara{napuM;1;eka}	gahvara{napuM;2;eka}	karma,9	gahvara_ko	-	-	-	-	-
9	AviveSa	-	-	A_viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}/A_viS1{karwari;lit;u;eka;parasmEpaxI;viSaz;:wuxAxiH}	A_viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,5;sakarmaka	A_viS1_pp_skyA	-	-	-	-	-
