@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	BavawaH	3	-	Bava{avya;wasil}/Bavaw{sarvanAma;puM;2;bahu}/Bavaw{sarvanAma;puM;5;eka}/Bavaw{sarvanAma;puM;6;eka}/BU1{karwari;lat;pra;xvi;parasmEpaxI;BU;:BvAxiH}/Bavaw{puM;2;bahu}/Bavaw{puM;5;eka}/Bavaw{puM;6;eka}	Bavaw{puM;6;eka}	RaRTIsambanXaH,2	Apake	-	-	-	-	-
2	prawipriyam	1	prawipriyam	prawipriya{puM;2;eka}/prawipriya{napuM;1;eka}/prawipriya{napuM;2;eka}	prawipriya{napuM;2;eka}	karma,4	prawipriya_ko	-	-	-	-	-
3	na	4	-	na{avya}	na{avya}	prawiReXaH,4	nahIM	-	-	-	-	-
4	kuryAm	5	kuryAm	kq3{karwari;viXilif;u;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;viXilif;u;eka;parasmEpaxI;dukqF;:wanAxiH}	prawiyogI,5	karUz	-	-	-	-	-
5	cew	2	cexBavawo na	cew{avya}	cew{avya}	anuyogI,9	wo	-	-	-	-	-
6	me	8	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,7	merA	-	-	-	-	-
7	sva-paxa-upalabXiH	10	-	sva-paxa-upalabXi{swrI;1;eka}/upalabXi{puM;1;eka}	sva-paxa-upalabXi{puM;1;eka}	karwA,9	apanA-pEra-upalabXi	-	-	-	-	-
8	vqWA	6	vqWA	vqWA{avya}	vqWA{avya}	kriyAviSeRaNam,9	vqWA	-	-	-	-	-
9	syAw	9	syAwsvapaxopalabXiH	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,7;sakarmaka	as2_pp_skyeM	-	-	-	-	-
10	hi	7	hi	hi{avya}	hi{avya}	sambanXaH,9	hi	-	-	-	-	-
