index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#विशेषणम्,2.1#कर्ता,8.1	N1	वह	वह
2.1	वृद्धः		वृद्धः	वृद्ध{पुं;1;एक}	वृद्ध{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्ता,8.1	N1	वृद्ध	वृद्ध
3.1	पुरुषः		पुरुषः	पुरुष{पुं;1;एक}	पुरुष{पुं;1;एक}	कर्ता,8.1;कर्ता,6.1	कर्ता,8.1;कर्ता,6.1	N1	पुरुष	पुरुष
4.1	श्वेते		श्वेते	श्वित्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;भ्वादिः}/श्वेत{पुं;7;एक}/श्वेत{नपुं;7;एक}	श्वेत{पुं;7;एक}	विशेषणम्,5.1	विशेषणम्,8.1#अधिकरणम्,6.1#विशेषणम्,5.1	N7	सफेद	सफेद
5.1	रथे		रथे	रथ{पुं;7;एक}	रथ{पुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	रथ_में	रथ_में
6.1	उपविश्य		उपविश्य	उप_विश्1{अव्य;ल्यप्;तुदादिः}	उप_विश्1{अव्य;ल्यप्;तुदादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	बैठ_कर	बैठ_कर
7.1	अत्र		अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1	NA	इस_स्थान_पर	इस_स्थान_पर
8.1	आगच्छति		आगच्छति	आङ्_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/आगच्छत्{पुं;7;एक(आङ्_गम्1;शतृ_लट्;भ्वादिः)}/आगच्छत्{नपुं;7;एक(आङ्_गम्1;शतृ_लट्;भ्वादिः)}	आङ्_गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1	-	KP	आता_है	आता_है
9.1	.		.	-	-	-		FS	-	-
										
