index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	हेतुः,6.1	हेतुः,6.1	N3	उससे	उससे
2.1	बहवः		बहवः	बहु{पुं;1;बहु}/बहु{स्त्री;1;बहु}/बहु{स्त्री;2;बहु}/बहु{पुं;8;बहु}/बहु{स्त्री;8;बहु}	बहु{पुं;1;बहु}	विशेषणम्,3.1	तीव्रतादर्शी,3.1#विशेषणम्,3.1#विशेषणम्,5.1	N1	बहुत	बहुत
3.1	क्षत्रियाः		क्षत्रियाः	क्षत्रिय{पुं;1;बहु}/क्षत्रिया{स्त्री;1;बहु}/क्षत्रिया{स्त्री;2;बहु}/क्षत्रिय{पुं;8;बहु}/क्षत्रिया{स्त्री;8;बहु}	क्षत्रिय{पुं;1;बहु}	कर्ता,6.1	विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	क्षत्रिय	क्षत्रिय
4.1	कारा-		कारा-गृहे	कारा	कारा	समासः,4.2	समासः,4.2	CP	कारा-	कारा-
4.2	गृहे		--	गृह{नपुं;1;द्वि}/गृह{नपुं;2;द्वि}/गृह{नपुं;8;द्वि}/गृह{नपुं;7;एक}/गृह{पुं;7;एक}/गृहा{स्त्री;8;एक}/गृहा{स्त्री;8;द्वि}/गृहा{स्त्री;1;द्वि}/गृहा{स्त्री;2;द्वि}	गृह{नपुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	घर_में	घर_में
5.1	स्थापिताः		स्थापिताः	स्थापिता{स्त्री;1;बहु}/स्थापिता{स्त्री;2;बहु}	स्थापिता{स्त्री;1;बहु}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	स्थापितायें	स्थापितायें
6.1	(सन्ति)			अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1	-	KP	हैं	हैं
7.1	.		.	-	-	-	-	FS	-	-

