index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	कर्ता,2.1	कर्ता,2.1	N6	उसके	उसके
2.1	निश्चयम्		निश्चयं	निश्चय{पुं;2;एक}/निश्चय{पुं;2;एक(निस्_चि1;घञ्;स्वादिः)}	निश्चय{पुं;2;एक(निस्_चि1;घञ्;स्वादिः)}	कर्म,3.1	कर्म,3.1	N2	निश्चय	निश्चय
3.1	ज्ञात्वा		ज्ञात्वा	ज्ञा1{अव्य;क्त्वा;क्र्यादिः}	ज्ञा1{अव्य;क्त्वा;क्र्यादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	जान_कर	जान_कर
4.1	एकम्		एकं	एक{संख्येयम्;पुं;2;एक}/एक{संख्येयम्;नपुं;1;एक}/एक{संख्येयम्;नपुं;2;एक}/एक{संख्या;नपुं;1;एक}/एक{संख्या;नपुं;2;एक}	एक{संख्येयम्;पुं;2;एक}	विशेषणम्,5.1	मुख्यकर्म,9.1#कर्म,7.1#कर्ता,9.1#विशेषणम्,5.1#गौणकर्म,9.1	N2	एक	एक
5.1	कुक्कुरम्		कुक्कुरं	कुक्कुर{पुं;2;एक}	कुक्कुर{पुं;2;एक}	कर्म,7.1	मुख्यकर्म,9.1#कर्मसमानाधिकरणम्,4.1#कर्म,7.1#गौणकर्म,9.1	N2	कुत्ते_को	कुत्ते_को
6.1	हस्ते		हस्ते	हस्त{पुं;7;एक}	हस्त{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	हाथ_में	हाथ_में
7.1	कृत्वा		कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	मार_डाल_कर	मार_डाल_कर
8.1	माता		माता	मातृ{स्त्री;1;एक}	मातृ{स्त्री;1;एक}	कर्ता,9.1;कर्ता,7.1;कर्ता,3.1	कर्ता,9.1;कर्ता,7.1;कर्ता,3.1	N1	माता_ने	माता_ने
9.1	आह		आह	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्ता,8.1;सकर्मक	अभिहित_कर्ता,8.1;सकर्मक	KP	कही	कही
10.1	.		.	-	-	-	-	FS	-	-
