index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तावत्		तावत्	तावत्{अव्य}/तावत्{नपुं;1;एक}/तावत्{नपुं;2;एक}/तावत्{नपुं;8;एक}	तावत्{नपुं;2;एक}	क्रियाविशेषणम्,5.1	कर्म,5.1#कर्ता_बे_वेर्ब्स्,7.1	N2	तब_तक_का	तब_तक_का
2.1	महा-		महा-पङ्के	महत्	महत्	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	महा-	महा-
2.2	पङ्के		--	पङ्क{नपुं;1;द्वि}/पङ्क{नपुं;2;द्वि}/पङ्क{नपुं;8;द्वि}/पङ्क{पुं;7;एक}/पङ्क{नपुं;7;एक}/पङ्का{स्त्री;8;एक}/पङ्का{स्त्री;8;द्वि}/पङ्का{स्त्री;1;द्वि}/पङ्का{स्त्री;2;द्वि}	पङ्क{पुं;7;एक}	अधिकरणम्,3.1	कर्म,5.1#अधिकरणम्,7.1#अधिकरणम्,5.1#अधिकरणम्,3.1	N7	दलदल_में	दलदल_में
3.1	निमग्नः		निमग्नः	निमग्न{पुं;1;एक(नि_मस्ज्1;क्त;तुदादिः)}	निमग्न{पुं;1;एक(नि_मस्ज्1;क्त;तुदादिः)}	विशेषणम्,4.1	विशेषणम्,6.1#विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,7.1	N1	निमग्न	निमग्न
4.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,6.1#कर्ता_बे_वेर्ब्स्,7.1	N1	वह	वह
5.1	पालयितुम्		पालयितुम्	पाल्1{अव्य;तुमुन्;चुरादिः}	पाल्1{अव्य;तुमुन्;चुरादिः}	तुमुन्कर्म,6.1	तुमुन्कर्म,6.1	NA	पालन_करने~के_लिये	पालन_करने~के_लिये
6.1	अक्षमः		अक्षमः	अक्षम{पुं;1;एक}	अक्षम{पुं;1;एक}	विधेय_विशेषणम्,4.1	विधेय_विशेषणम्,4.1#कर्ता_बे_वेर्ब्स्,7.1	N1	अक्षम	अक्षम
7.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,6.1;सकर्मक	-	KP	है	है
8.1	.		.	-	-	-	-	FS	-	-
