index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अथ		अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ऐसा	ऐसा
2.1	भीम-		भीम-जरासंधयोः	भीम	भीम	तृतीयातत्पुरुषः,2.2	तृतीयातत्पुरुषः,2.2	CP	भीम-	भीम-
2.2	जरासंधयोः		--	जरासन्ध{पुं;6;द्वि}/जरासन्ध{पुं;7;द्वि}/जरासन्ध{नपुं;6;द्वि}/जरासन्ध{नपुं;7;द्वि}/जरासन्धा{स्त्री;6;द्वि}/जरासन्धा{स्त्री;7;द्वि}	जरासन्ध{पुं;6;द्वि}	षष्ठीसम्बन्धः,4.2	अधिकरणम्,6.1#षष्ठीसम्बन्धः,5.3#षष्ठीसम्बन्धः,4.2	N6		
3.1	भीषणं		भीषणं	भीषण{पुं;2;एक}/भीषण{नपुं;1;एक}/भीषण{नपुं;2;एक}	भीषण{नपुं;1;एक}	विशेषणम्,4.2	विशेषणम्,4.2#कर्ता,6.1	N1		
4.1	मल्ल-		मल्ल-युद्धं	मल्ल	मल्ल	समासः,4.2	समासः,4.2	CP	मल्ल-	मल्ल-
4.2	युद्धं		--	युद्ध{नपुं;1;एक}/युद्ध{नपुं;2;एक}/युद्ध{पुं;2;एक}	युद्ध{नपुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	युद्ध	युद्ध
5.1	पञ्च-		पञ्च-विंशति-त्रसरान्	पञ्च}/पञ्चन्	पञ्च	समाहार-द्विगुः,5.2	समाहार-द्विगुः,5.2	CP	पञ्च-	पञ्च-
5.2	विंशति-		--	विंशति	विंशति	समाहारद्विगुः,5.3	समाहारद्विगुः,5.3	CP	विंशति-	विंशति-
5.3	त्रसरान्		--	त्रसर{पुं;2;बहु}	त्रसर{पुं;2;बहु}	अत्यन्तसंयोगः,6.1	अत्यन्तसंयोगः,6.1	N2	त्रसरों_को	त्रसरों_को
6.1	प्रवर्तते		प्रवर्तते	प्र_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	प्र_वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,4.2	-	KP	होता_था	होता_था
7.1	स्म		स्म	स्म{अव्य}	स्म{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	-	-
8.1	.		.	-	-	-	-	FS	-	-
