index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	ताः		ताः	तद्{सर्वनाम;स्त्री;1;बहु}/तद्{सर्वनाम;स्त्री;2;बहु}	तद्{सर्वनाम;स्त्री;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	वे	वे
2.1	अयम्		अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,4.1	N1	यह	यह
3.1	उपद्रवः		उपद्रवः	उपद्रव{पुं;1;एक(उप_द्रु1;घञ्;भ्वादिः)}	उपद्रव{पुं;1;एक(उप_द्रु1;घञ्;भ्वादिः)}	विधेय_विशेषणम्,2.1	विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,4.1	N1		
4.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	वाक्यकर्म,6.1 सकर्मक	वाक्यकर्म,6.1 सकर्मक	KP	है	है
5.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,4.1	वाक्यकर्म_द्योतकः,4.1	NA	ऐसा	ऐसा
6.1	गणयित्वा		गणयित्वा	गण1{अव्य;क्त्वा;चुरादिः}	गण1{अव्य;क्त्वा;चुरादिः}	पूर्वकालः,10.1	पूर्वकालः,10.1#पूर्वकालः,9.1	NA	गिन_कर	गिन_कर
7.1	नगरात्		नगरात्	नगर{नपुं;5;एक}	नगर{नपुं;5;एक}	सन्दर्भ_बिन्दुः,8.1	उप_अपेक्षा,8.1#हेतुः5,10.1#हेतुः5,9.1	N5	नगर_के	नगर_के
8.1	बहिः		बहिः	बहिः{अव्य}	बहिः{अव्य}	देशाधिकरणम्,10.1	देशाधिकरणम्_उप,10.1#देशाधिकरणम्_उप,9.1#देशाधिकरणम्,10.1#देशाधिकरणम्,9.1	NA	बाहर	बाहर
9.1	आवासं		आवासं	आङ्_वे1{कर्तरि;लुङ्;उ;एक;परस्मैपदी;भ्वादिः}/आवास{पुं;2;एक}	आवास{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	आवास	आवास
10.1	रचयामासुः		रचयामासुः	रच1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;चुरादिः}/रच1{कर्मणि;लिट्;प्र;बहु;आत्मनेपदी;चुरादिः}/रच1{णिजन्त;कर्तरि;लिट्;प्र;बहु;परस्मैपदी;चुरादिः}/रच1{णिजन्त;कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;चुरादिः}	रच1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;चुरादिः}		-	KP	रचे	रचे
11.1	.		.	-	-	-	-	FS	-	-
