index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	पंचमम्		पंचमम्	पञ्चम{पुं;2;एक}/पञ्चम{नपुं;1;एक}/पञ्चम{नपुं;2;एक}/पञ्चम{पुं;2;एक}/पञ्चम{नपुं;1;एक}/पञ्चम{नपुं;2;एक}	पञ्चम{पुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1#कर्म,8.1#कर्ता_बे_वेर्ब्स्,4.1#विशेषणम्,7.1	N1	पाँचवाँ	पाँचवाँ
2.1	इन्द्रियम्		इन्द्रियं	इन्द्रिय{पुं;2;एक}/इन्द्रिय{नपुं;1;एक}/इन्द्रिय{नपुं;2;एक}	इन्द्रिय{पुं;2;एक}	कर्ता,4.1	कर्म,8.1#कर्ता_बे_वेर्ब्स्,4.1	N1	इन्द्रिय_को	इन्द्रिय_को
3.1	त्वक्		त्वक्	त्वच्{स्त्री;1;एक}/त्वच्{स्त्री;8;एक}	त्वच्{स्त्री;1;एक}	विधेय_विशेषणम्,2.1	कर्ता_बे_वेर्ब्स्,4.1#कर्ता,8.1	N1	त्वचा	त्वचा
4.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	है	है
5.1	यया		यया	यद्{सर्वनाम;स्त्री;3;एक}	यद्{सर्वनाम;स्त्री;3;एक}	करणम्,8.1	करणम्,8.1#हेतुः,8.1	N3	जिससे	जिससे
6.1	मनुष्यः		मनुष्यः	मनुष्य{पुं;1;एक}	मनुष्य{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मनुष्य	मनुष्य
7.1	स्पर्शम्		स्पर्शं	स्पर्श{पुं;2;एक}	स्पर्श{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	छूना	छूना
8.1	जानाति		जानाति	ज्ञा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	ज्ञा1{कर्तरि;लट्;प्र;एक;परस्मैपदी;क्र्यादिः}	अभिहित_कर्ता,6.1;सकर्मक	-	KP	जानता_है	जानता_है
9.1	.		.	-	-	-	-	FS	-	-
										
