index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यदा		यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,4.1;नित्य_सम्बन्धः,5.1	नित्य_सम्बन्धः,5.1;कालाधिकरणम्,4.1	NA	जब	जब
2.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,4.1	देशाधिकरणम्,4.1	NA	वहाँ	वहाँ
3.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	वह	वह
4.1	गमिष्यति		गमिष्यति	गम्1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	जाएगा	जाएगा
5.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	तब	तब
6.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विशेषणम्,7.1	कर्म,8.1#विशेषणम्,7.1#कर्ता,8.1	N1	सब_को	सब_को
7.1	छात्राः		छात्राः	छात्र{पुं;1;बहु}/छात्र{पुं;8;बहु}	छात्र{पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1	छात्र	छात्र
8.1	आगच्छन्ति		आगच्छन्ति	आङ्_गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/आगच्छत्{नपुं;1;बहु(आङ्_गम्1;शतृ_लट्;भ्वादिः)}/आगच्छत्{नपुं;2;बहु(आङ्_गम्1;शतृ_लट्;भ्वादिः)}	आङ्_गम्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	आते_हैं	आते_हैं
9.1	.		.	-	-	-	-	FS	-	-
										
