index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तद्		तद्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,2.1	विशेषणम्,8.3#विशेषणम्,7.1#विशेषणम्,5.2#कर्म,8.1#कर्म,6.1#विशेषणम्,4.1	N2	वह	वह
2.1	उपदेशात्		उपदेशात्	उपदेश{पुं;5;एक(उप_दिश्1;घञ्;तुदादिः)}	उपदेश{पुं;5;एक(उप_दिश्1;घञ्;तुदादिः)}	हेतुः,12.1	हेतुः5,12.1#हेतुः5,11.1#हेतुः5,8.1#हेतुः5,6.1#अपादानम्,8.1#अपादानम्,6.1	N5	उपदेश_से	उपदेश_से
3.1	इदानीम्		इदानीम्	इदानीम्{अव्य}	इदानीम्{अव्य}	कालाधिकरणम्,12.1	कालाधिकरणम्,12.1	NA	अब	अब
4.1	अहं		अहं	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मैं	मैं
5.1	स्नान-		स्नान-शीलम्	स्नान	स्नान	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	स्नान-	स्नान-
5.2	शीलम्		--	शील{पुं;2;एक}/शील{नपुं;1;एक}/शील{नपुं;2;एक}	शील{पुं;2;एक}	विशेषणम्,7.1	विशेषणम्,8.3#विशेषणम्,7.1#कर्म,12.1#कर्म,11.1#कर्म,8.1#कर्म,6.1#विशेषणम्,6.1	N2	शील	शील
6.1	दातारम्		दातारम्	दातृ{पुं;2;एक(दा1;तृच्;भ्वादिः)}/दातृ{पुं;2;एक(दा2;तृच्;अदादिः)}/दातृ{पुं;2;एक(दा3;तृच्;जुहोत्यादिः)}	दातृ{पुं;2;एक(दा1;तृच्;भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,8.3#विशेषणम्,7.1#कर्म,12.1#कर्म,11.1#कर्म,8.1	N2	दाते	दाते
7.1	वृद्धम्		वृद्धम्	वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}/वृद्ध{नपुं;2;एक}	वृद्ध{पुं;2;एक}	कर्म,12.1	विशेषणम्,8.3#कर्म,12.1#कर्म,11.1#कर्म,8.1	N2	वृद्ध	वृद्ध
8.1	गलित-		गलित-नख-दन्तम्	गलित(गल्1;क्त;भ्वादिः)	गलित(गल्1;क्त;भ्वादिः)	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP		
8.2	नख-		--	नख	नख	इतरेतर-द्वन्द्व,8.3	इतरेतर-द्वन्द्व,8.3	CP	नख-	नख-
8.3	दन्तम्		--	दन्त{पुं;2;एक}/दन्त{नपुं;1;एक}/दन्त{नपुं;2;एक}	दन्त{पुं;2;एक}	कर्म,7.1	कर्म,12.1#कर्म,11.1	N2	दाँत	दाँत
9.1	कथं		कथं	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,12.1	क्रियाविशेषणम्,12.1	NA	कैसे	कैसे
10.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,12.1	प्रतिषेधः,12.1	NA		
11.1	विश्वसन्		विश्वसन्	विश्वसत्{पुं;1;एक(वि_श्वस्1;शतृ_लट्;अदादिः)}	विश्वसत्{पुं;1;एक(वि_श्वस्1;शतृ_लट्;अदादिः)}	वर्तमानसमानकालः,12.1	वर्तमानसमानकालः,12.1	N1	विश्वास_नहीं_करता_हुआ	विश्वास_नहीं_करता_हुआ
12.1	करोमि		करोमि	कृ3{कर्तरि;लट्;उ;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लट्;उ;एक;परस्मैपदी;तनादिः}		-	KP	करता_हूँ	करता_हूँ
13.1	.		.	-	-	-	-	FS	-	-
