index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तथापि		तथापि	तथापि{अव्य}	तथापि{अव्य}	व्यभिचार_द्योतकः,4.1	व्यभिचार_द्योतकः,4.1	NA	फिर_भी	फिर_भी
2.1	व्याघ्रः		व्याघ्रः	व्याघ्र{पुं;1;एक}	व्याघ्र{पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	व्याघ्र	व्याघ्र
3.1	मानुषं		मानुषं	मानुष{पुं;2;एक}	मानुष{पुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	मानव_को	मानव_को
4.1	खादति		खादति	खाद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	खाद्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	वाक्यकर्म,7.1;सकर्मक	वाक्यकर्म,7.1;सकर्मक	KP	खाता_है	खाता_है
5.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,4.1	वाक्यकर्म_द्योतकः,4.1	NA	ऐसा	ऐसा
6.1	लोक-		लोक-अपवादः	लोक	लोक	षष्ठी_तत्पुरुषः,6.2	षष्ठी_तत्पुरुषः,6.2	CP	लोक-	लोक-
6.2	अपवादः		--	अपवाद{पुं;1;एक}/अपवाद{पुं;1;एक(अप_वद्1;घञ्;भ्वादिः)}	अपवाद{पुं;1;एक}	कर्म,7.1	कर्म,7.1	N1	अपवाद	अपवाद
7.1	निवारणीयः		निवारणीयः	वृ{अनीयर् वृञ् स्वादिः निवारणीय ना पुं 1 एक}	वृ{अनीयर् वृञ् स्वादिः निवारणीय ना पुं 1 एक}	-	-	N1		
8.1	.		.	-	-	-	-	FS	-	-
