index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	कदाचित्		कदाचित्	कदाचित्{अव्य}	कदाचित्{अव्य}	कालाधिकरणम्,9.1	कालाधिकरणम्,9.1	NA	कभी	कभी
2.1	वर्षासु		वर्षासु	वर्षा{स्त्री;7;बहु}	वर्षा{स्त्री;7;बहु}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	वर्षा_में	वर्षा_में
3.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	भी	भी
4.1	वृष्टेः		वृष्टेः	वृष्टि{स्त्री;5;एक}/वृष्टि{स्त्री;6;एक}	वृष्टि{स्त्री;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.2#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,2.1#हेतुः5,9.1	N6	बारीश_के	बारीश_के
5.1	अभावात्		अभावात्	अभाव{पुं;5;एक}	अभाव{पुं;5;एक}	हेतुः,9.1	हेतुः5,9.1	N5	अभाव_से	अभाव_से
6.1	तृषार्तः		तृषार्तः	तृषार्त{पुं;1;एक}	तृषार्त{पुं;1;एक}	विशेषणम्,7.2	कर्ता,9.1;विशेषणम्,7.2	N1	प्यासा	प्यासा
7.1	गज-		गज-यूथः	गज	गज	षष्ठीतत्पुरुषः,7.2	षष्ठीतत्पुरुषः,7.2	CP	गज-	गज-
7.2	यूथः		--	यूथ{पुं;1;एक}	यूथ{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	यूथ_ने	यूथ_ने
8.1	यूथपतिम्		यूथपतिम्	यूथपति{पुं;2;एक}	यूथपति{पुं;2;एक}	कर्म,9.1	मुख्यकर्म,9.1#गौणकर्म,9.1	N2	नेता_को	नेता_को
9.1	आह		आह	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;अदादिः}	अभिहित_कर्ता,7.2;सकर्मक	-	KP	कहा	कहा
10.1	.		.	-	-	-	-	FS	-	-
