index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	पुरुषेण		पुरुषेण	पुरुष{पुं;3;एक}	पुरुष{पुं;3;एक}	कर्ता,2.1	कर्ता,6.1#कर्ता,2.1#हेतुः,6.1#हेतुः,2.1	N3	पुरुष_के_द्वारा	पुरुष_के_द्वारा
2.1	उक्तम्		उक्तम्	उक्त{पुं;2;एक(वच्1;क्त;अदादिः)}/उक्त{नपुं;1;एक(वच्1;क्त;अदादिः)}/उक्त{नपुं;2;एक(वच्1;क्त;अदादिः)}	उक्त{नपुं;1;एक(वच्1;क्त;अदादिः)}		#कर्म,6.1	N1	कहा_हुवे_को	कहा_हुवे_को
3.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	वाक्यकर्म_द्योतकः,6.1	वाक्यकर्म_द्योतकः,6.1#सम्बन्धः,6.1	NA	कि	कि
4.1	किम्-		किम्-अर्थम्	किम्	किम्	चतुर्थी_तत्पुरुषः,4.2	समासः,4.2	CP	किम्-	किम्-
4.2	अर्थम्		--	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{नपुं;2;एक}	प्रयोजनम्,6.1	प्रयोजनम्1,6.1	N2	अर्थ	अर्थ
5.1	क्रोधः		क्रोधः	क्रोध{पुं;1;एक}	क्रोध{पुं;1;एक}	कर्म,6.1	कर्मसमानाधिकरणम्,4.2#कर्म,6.1	N1	क्रोध	क्रोध
6.1	क्रियते		क्रियते	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्मणि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	वाक्यकर्म,2.1	वाक्यकर्म,2.1	KP	किया_जाता_है	किया_जाता_है
7.1	.		.	-	-	-	-	FS	-	-

