index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,5.1;नित्य_सम्बन्धः,6.1	सम्बन्धः,11.1#सम्बन्धः,8.1#सम्बन्धः,5.1#सम्बन्धः,3.2#नित्य_सम्बन्धः,6.1#क्रियाविशेषणम्,5.1	NA	जैसे	जैसे
2.1	स्वामी		स्वामी	स्वामिन्{पुं;1;एक}	स्वामिन्{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,4.1#विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,5.1	N1	स्वामी	स्वामी
3.1	सर्वदानन्दः		सर्वदानन्दः	सर्वदानन्द{पुं;1;एक}/आङ्_नद्1{कर्तरि{लङ्;म;एक;परस्मैपदी;भ्वादिः}	सर्वदानन्द{पुं;1;एक}	कर्ता,5.1	विधेय_विशेषणम्,2.1#विशेषणम्,4.1#कर्ता,5.1	N1	सर्वदानन्द	सर्वदा-
4.1	प्रवीणः		प्रवीणः	प्रवीण{पुं;1;एक}	प्रवीण{पुं;1;एक}	विधेय_विशेषणम्,3.1	कर्ता,5.1;विधेय_विशेषणम्,3.1	N1	पटु	पटु
5.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,3.1	-	KP	है	है
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,8.1	NA	और	और
7.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,8.1	N6	उसके	उसके
8.1	शिष्याः		शिष्याः	शास्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;अदादिः}/शिष्2{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;रुधादिः}/शास्1{कर्तरि;विधिलिङ्;म;एक;परस्मैपदी;अदादिः}/शिष्य{पुं;1;बहु}/शिष्य{पुं;8;बहु}	शिष्य{पुं;1;बहु}	कर्ता,11.1	कर्ता,11.1	N1	शिष्य	शिष्य
9.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	भी	भी
10.1	प्रवीणाः		प्रवीणाः	प्रवीण{पुं;1;बहु}/प्रवीणा{स्त्री;1;बहु}/प्रवीणा{स्त्री;2;बहु}/प्रवीण{पुं;8;बहु}	प्रवीण{पुं;1;बहु}	विधेय_विशेषणम्,8.1	विधेय_विशेषणम्,8.1#कर्ता_बे_वेर्ब्स्,11.1	N1	पटु	पटु
11.1	सन्ति		सन्ति	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,8.1	-	KP	हैं	हैं
12.1	.		.	-	-	-	-	FS	-	-
										
