index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	यद्		यद्	यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}/यत्{नपुं;1;एक}/यत्{नपुं;2;एक}	यद्{सर्वनाम;नपुं;1;एक}	कर्म,5.1;नित्य_सम्बन्धः1,6.1	कर्म,8.1#कर्म,5.1#विशेषणम्,6.1#विशेषणम्,5.1#विशेषणम्,3.1#नित्य_सम्बन्धः1,6.1	N1	जो	जो
2.1	मया		मया	अस्मद्{सर्वनाम;3;एक}	अस्मद्{सर्वनाम;3;एक}	कर्ता,5.1	कर्ता,5.1#हेतुः,8.1#हेतुः,5.1	N3	मुझसे	मुझसे
3.1	भद्रं		भद्रं	भद्र{पुं;2;एक}/भद्र{नपुं;1;एक}/भद्र{नपुं;2;एक}	भद्र{नपुं;1;एक}	कर्मसमानाधिकरणम्,1.1	विशेषणम्,6.1#विशेषणम्,5.1#क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,5.1#कर्म,8.1#कर्म,5.1;कर्मसमानाधिकरणम्,1.1	N1	सुखद_को	सुखद_को
4.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,8.1#प्रतिषेधः,5.1	NA	नहीं	नहीं
5.1	कृतं		कृतं	कृत{पुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}/कृत{नपुं;2;एक(कृ2;क्त;स्वादिः)}/कृत{पुं;2;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;1;एक(कृ3;क्त;तनादिः)}/कृत{नपुं;2;एक(कृ3;क्त;तनादिः)}	कृत{नपुं;1;एक(कृ2;क्त;स्वादिः)}			N1	निर्मित	निर्मित
6.1	तद्		तद्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उसकी	उसकी
7.1	चोरः		चोरः	चोर{पुं;1;एक}	चोर{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	चोर_ने	चोर_ने
8.1	चोरितवान्		चोरितवान्	चोरितवत्{पुं;1;एक(चुर्1;क्तवतु;चुरादिः)}	चोरितवत्{पुं;1;एक(चुर्1;क्तवतु;चुरादिः)}		-	N1	चोरी_की	चोरी_की
9.1	.		.	-	-	-	-	FS	-	-
