index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यदा		यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,5.1;नित्य_सम्बन्धः,6.1	नित्य_सम्बन्धः,6.1#कालाधिकरणम्,5.1	NA	जब	जब
2.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	वह	वह
3.1	ग्रामम्		ग्रामं	ग्राम{पुं;2;एक}	ग्राम{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	गाँव	गाँव
4.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,5.1	प्रतिषेधः,5.1	NA	नहीं	नहीं
5.1	गच्छति		गच्छति	गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP	जाता_है	जाता_है
6.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,10.1#कालाधिकरणम्,5.1	NA	तब	तब
7.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	वह	वह
8.1	धनम्		धनं	धन{नपुं;1;एक}/धन{नपुं;2;एक}	धन{नपुं;2;एक}	कर्म,10.1	कर्म,10.1#कर्ता,10.1	N2	धन	धन
9.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,10.1	प्रतिषेधः,10.1	NA		
10.1	प्राप्नोति		प्राप्नोति	प्र_आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः}	प्र_आप्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;स्वादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	प्राप्त_नहीं_होता_है	प्राप्त_नहीं_होता_है
11.1	.		.	-	-	-	-	FS	-	-
										
