index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	परन्तु		परन्तु	परन्तु{अव्य}	परन्तु{अव्य}	वाक्येतरसम्बन्धः,8.1	वाक्येतरसम्बन्धः,8.1	NA	परन्तु	परन्तु
2.1	ज्ञानी		ज्ञानी	ज्ञानिन्{पुं;1;एक}	ज्ञानिन्{पुं;1;एक}	कर्ता,8.1;कर्ता,4.1	प्रयोजककर्ता,8.1#कर्ता,8.1;कर्ता,4.1	N1	ज्ञानी	ज्ञानी
3.1	सर्वम्		सर्वं	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;पुं;2;एक}	कर्म,4.1	विशेषणम्,7.2#कर्म,8.1#कर्म,4.1#प्रयोजककर्ता,8.1#विशेषणम्,5.1	N2	सबकी	सबकी
4.1	परीक्ष्य		परीक्ष्य	परि_ईक्ष्1{अव्य;ल्यप्;भ्वादिः}	परि_ईक्ष्1{अव्य;ल्यप्;भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	परीक्षा_करके	परीक्षा_करके
5.1	अपराधिनम्		अपराधिनम्	अपराधिन्{पुं;2;एक}	अपराधिन्{पुं;2;एक}	कर्म,8.1	विशेषणम्,7.2#कर्म,8.1	N2	अपराधी	अपराधी
6.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ही	ही
7.1	यथा-		यथा-योग्यं	यथा	यथा	अव्ययीभावः,7.2	अव्ययीभावः,7.2	CP	यथा-	यथा-
7.2	योग्यम्		--	योग्य{पुं;2;एक}/योग्य{नपुं;1;एक}/योग्य{नपुं;2;एक}	योग्य{पुं;2;एक}	क्रियाविशेषणम्,8.1	कर्म,8.1#प्रयोजककर्ता,8.1#क्रियाविशेषणम्,8.1	N2	योग्य_को	योग्य_को
8.1	ताडयति		ताडयति	तड्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}/तड्2{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}	तड्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	बोलता_है	बोलता_है
9.1	.		.	-	-	-	-	FS	-	-
