index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	दुर्गपालः		दुर्गपालः	दुर्गपाल{पुं;1;एक}	दुर्गपाल{पुं;1;एक}	कर्ता,7.1	सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	किले_का_प्रशासक	किले_का_प्रशासक
2.1	कृपणः		कृपणः	कृपण{पुं;1;एक}	कृपण{पुं;1;एक}	विधेय_विशेषणम्,1.1	सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1;विधेय_विशेषणम्,1.1	N1	कंजूस	कंजूस
3.1	अ-		अ-धार्मिकः	अ	अ	नञ्-तत्पुरुषः,3.2	नञ्-तत्पुरुषः,3.2	CP	अ-	अ-
3.2	धार्मिकः		--	धार्मिक{पुं;1;एक}	धार्मिक{पुं;1;एक}	समुच्चितः,2.1	विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#विशेषणम्,5.1#विशेषणम्,4.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	धार्मिक	धार्मिक
4.1	क्रूरः		क्रूरः	क्रूर{पुं;1;एक}	क्रूर{पुं;1;एक}	समुच्चितः,2.1	सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	क्रूर	क्रूर
5.1	अविनीतः		अविनीतः	अविनीत{पुं;1;एक}	अविनीत{पुं;1;एक}	समुच्चितः,2.1	कर्ता_बे_वेर्ब्स्,7.1	N1	अविनीत	अविनीत
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1;समुच्चय_द्योतकः,2.1	NA	च2	च2
7.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	वाक्यकर्म,10.1	वाक्यकर्म,10.1	KP	है	है
8.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,7.1	वाक्यकर्म_द्योतकः,7.1	NA	ऐसा	ऐसा
9.1	पुरुषः		पुरुषः	पुरुष{पुं;1;एक}	पुरुष{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	पुरुष	पुरुष
10.1	अवदत्		अवदत्	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,9.1;सकर्मक	-	KP	बोला	बोला
11.1	.		.	-	-	-	-	FS	-	-
