index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	न		न	न{अव्य}	न{अव्य}	-	प्रतिषेधः,8.1#प्रतिषेधः,2.1	NA	नहीं	नहीं
2.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	विनार्थः,8.1	विनार्थः,8.1#विनार्थः,7.1#करणम्,7.1#हेतुः,8.1#हेतुः,7.1	N3	उसका	उसका
3.1	विना		विना	विना{अव्य}	विना{अव्य}	विनार्थ_द्योतकः,2.1	विनार्थ_द्योतकः,2.1	NA	विना	विना
4.1	वेदानाम्		वेदानाम्	वेद{पुं;6;बहु}	वेद{पुं;6;बहु}	षष्ठीसम्बन्धः,6.1	कर्म,7.1#षष्ठीसम्बन्धः,6.1	N6	वेदों_का	वेदों_का
5.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	भी
6.1	ज्ञानम्		ज्ञानं	ज्ञान{नपुं;1;एक}/ज्ञान{नपुं;2;एक}	ज्ञान{नपुं;1;एक}	कर्ता,8.1;कर्ता,7.1	कर्म,8.1#कर्ता,8.1	N1	ज्ञान	ज्ञान
7.1	भवितुम्		भवितुम्	भू1{अव्य;तुमुन्;भ्वादिः}/अस्2{अव्य;तुमुन्;अदादिः}	भू1{अव्य;तुमुन्;भ्वादिः}	तुमुन्कर्म,8.1	तुमुन्कर्म,8.1#प्रयोजनम्1,8.1	NA	हो	हो
8.1	अर्हति		अर्हति	अर्ह्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;चुरादिः}/अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अर्ह्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1;सकर्मक	-	KP	योग्य_होता_है	योग्य_होता_है
9.1	.		.	-	-	-	-	FS	-	-
										
