index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	तेन		तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः}	तद्{सर्वनाम;पुं;3;एक}	कर्ता,6.1	कर्ता,6.1#करणम्,6.1#हेतुः,6.1	N3	उससे	उससे
2.1	चौरः		चौरः	चौर{पुं;1;एक}	चौर{पुं;1;एक}	कर्म,6.1	मुख्यकर्म,6.1	N1	चोर	चोर
3.1	गल-		गल-हस्तिकया	गल	गल	समासः,3.2	समासः,3.2	CP	गल-	गल-
3.2	हस्तिकया		--	हस्तिका{स्त्री;3;एक}	हस्तिका{स्त्री;3;एक}	करणम्,6.1	कर्ता,6.1#करणम्,6.1#हेतुः,6.1	N3	हस्तिके_से	हस्तिके_से
4.1	गृहात्		गृहात्	गृह{नपुं;5;एक}	गृह{नपुं;5;एक}	सन्दर्भ_बिन्दुः,5.1	उप_अपेक्षा,5.1#हेतुः5,6.1	N5	घर_के	घर_के
5.1	बहिः		बहिः	बहिः{अव्य}	बहिः{अव्य}	देशाधिकरणम्,6.1	देशाधिकरणम्_उप,6.1#देशाधिकरणम्,6.1	NA	बाहर	बाहर
6.1	नीतः		नीतः	नीत{पुं;1;एक(णी1;क्त;भ्वादिः)}	नीत{पुं;1;एक(णी1;क्त;भ्वादिः)}		-	N1	नीत	नीत
7.1	.		.	-	-	-	-	FS	-	-

