index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	चतुर्थम्		चतुर्थम्	चतुर्थ{पुं;2;एक}/चतुर्थ{नपुं;1;एक}/चतुर्थ{नपुं;2;एक}/चतुर्थ{पुं;2;एक}/चतुर्थ{नपुं;1;एक}/चतुर्थ{नपुं;2;एक}	चतुर्थ{नपुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,4.1#कर्म,8.1	N1	चौथे	चौथे
2.1	इन्द्रियम्		इन्द्रियम्	इन्द्रिय{नपुं;2;एक}/इन्द्रिय{नपुं;1;एक}/इन्द्रिय{नपुं;2;एक}	इन्द्रिय{नपुं;1;एक}	कर्ता,4.1	कर्ता_बे_वेर्ब्स्,4.1#कर्म,8.1	N1	इन्द्रिय_को	इन्द्रिय_को
3.1	जिह्वा		जिह्वा	जिह्वा{स्त्री;1;एक}	जिह्वा{स्त्री;1;एक}	विधेय_विशेषणम्,2.1	कर्ता_बे_वेर्ब्स्,4.1#कर्म,8.1	N1	जिह्वा	जिह्वा
4.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}		-	KP	है	है
5.1	यया		यया	यद्{सर्वनाम;स्त्री;3;एक}	यद्{सर्वनाम;स्त्री;3;एक}	कर्ता,8.1	कर्ता,8.1#करणम्,8.1#हेतुः,8.1#हेतुः,4.1	N3	जिसके_द्वारा	जो
6.1	अन्नस्य		अन्नस्य	अन्न{नपुं;6;एक}	अन्न{नपुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,1.1	N6	अन्न_का	अन्न_का
7.1	रसः		रसः	रस{पुं;1;एक}	रस{पुं;1;एक}	कर्म,8.1	कर्ता_बे_वेर्ब्स्,4.1#कर्म,8.1	N1	रस	रस_को
8.1	गृह्यते		गृह्यते	ग्रह्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}	ग्रह्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;क्र्यादिः}	अभिहित_कर्म,7.1;सकर्मक	-	KP	लिया_जाता_है	लिया_जाता_है
9.1	.		.	-	-	-	-	FS	-	-
