index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यदा		यदा	यदा{अव्य}	यदा{अव्य}	कालाधिकरणम्,4.1;नित्य_सम्बन्धः,5.1	नित्य_सम्बन्धः,5.1#कालाधिकरणम्,4.1	NA	जब	जब
2.1	त्वम्		त्वं	युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	तुम	तुम
3.1	वनम्		वनं	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	वन	वन
4.1	गमिष्यसि		गमिष्यसि	गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लृट्;म;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP	जाओगे	जाओगे
5.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	NA	तब	तब
6.1	माम्		मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,8.1	मुख्यकर्म,8.1#गौणकर्म,8.1	N2	मुझे	मुझे
7.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	भी	भी
8.1	नय		नय	णी1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}/नय{पुं;8;एक}	णी1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः}		-	KP	ले_जाओ	ले_जाओ
9.1	.		.	-	-	-	-	FS	-	-
										
