index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#विशेषणम्,2.2#कर्ता,7.1	N1	वह	वह
2.1	उद्यम-		उद्यम-शीलः	उद्यम	उद्यम	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	उद्यम-	उद्यम-
2.2	शीलः		--	शील{पुं;1;एक}	शील{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#कर्ता,7.1	N1	शील	शील
3.1	बालः		बालः	बाल{पुं;1;एक}	बाल{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	बालक	बालक
4.1	सदा		सदा	सदा{अव्य}	सदा{अव्य}	कालाधिकरणम्,7.1	कालाधिकरणम्,7.1	NA	हमेशा	हमेशा
5.1	उत्तमम्		उत्तमं	उत्तम{पुं;2;एक}/उत्तम{नपुं;1;एक}/उत्तम{नपुं;2;एक}	उत्तम{नपुं;2;एक}	विशेषणम्,6.1	तीव्रतादर्शी,6.1#विशेषणम्,6.1#कर्म,7.1	N2	अच्छे_को	अच्छे_को
6.1	पुस्तकम्		पुस्तकं	पुस्तक{नपुं;1;एक}/पुस्तक{नपुं;2;एक}	पुस्तक{नपुं;2;एक}	कर्म,7.1	कर्म,7.1#कर्ता,7.1	N2	पुस्तक_को	पुस्तक_को
7.1	पठति		पठति	पठ्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	पठ्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1;सकर्मक	-	KP	पढता_है	पढता_है
8.1	.		.	-	-	-	-	FS	-	-
										
