index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	हे		हे	हे{अव्य}	हे{अव्य}	सम्बोधन_द्योतकः,2.1	सम्बोधन_द्योतकः,2.1	NA	हे	हे
2.1	परिचारक		परिचारक	परिचारक{पुं;8;एक}	परिचारक{पुं;8;एक}	सम्बोध्यः,4.1	सम्बोध्यः,4.1	N8	सेवक	सेवक
3.1	कपाटम्		कपाटम्	कपाट{पुं;2;एक}	कपाट{पुं;2;एक}	कर्म,4.1	कर्म,8.1#कर्म,7.1#कर्म,4.1	N2	दरवाजे_को	दरवाजे_को
4.1	उद्घाटय		उद्घाटय	उत्_घट्2{कर्तरि;लोट्;म;एक;परस्मैपदी;चुरादिः}	उत्_घट्2{कर्तरि;लोट्;म;एक;परस्मैपदी;चुरादिः}		-	KP	उद्घाटन_करो	उद्घाटन_करो
5.1	अहम्		अहम्	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मैं	मैं
6.1	अभ्यन्तरे		अभ्यन्तरे	अभ्यन्तर{नपुं;7;एक}	अभ्यन्तर{नपुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,8.1#अधिकरणम्,7.1	N7	अन्दर_में	अन्दर_में
7.1	आगन्तुम्		आगन्तुम्	आगन्तु{पुं;2;एक}/आङ्_गम्1{अव्य{तुमुन्;भ्वादिः}	आङ्_गम्1{अव्य{तुमुन्;भ्वादिः}	इष्कर्म,8.1	इष्कर्म,8.1	NA	आने~के_लिये	आने~के_लिये
8.1	इच्छामि		इच्छामि	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,5.1;सकर्मक	-	KP	इच्छा_करता_हूँ	इच्छा_करता_हूँ
9.1	.		.	-	-	-	-	FS	-	-
										
