index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	गुरुः		गुरुः	गुरु{पुं;1;एक}	गुरु{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1#कर्म,7.1	N1	गुरु	गुरु
2.1	सर्व-		सर्व-	सर्व-	सर्व-	कर्मधारयः_बहुव्रीहिश्च_समासः,2.2	कर्मधारयः_बहुव्रीहिश्च_समासः,2.2	CP	सर्व-	सर्व-
2.2	शक्तिमति		शक्तिमति	शक्ति{मतुप्;पुं;7;एक}/शक्ति{मतुप्;नपुं;7;एक}	शक्ति{मतुप्;पुं;7;एक}	विशेषणम्,3.1	अधिकरणम्,7.1#अभेदः,3.1#विशेषणम्,3.1	N7	सीप_का_खोल	सीप_का_खोल
3.1	ईश्वरे		ईश्वरे	ईश्वरा{स्त्री;8;एक}/ईश्वर{पुं;7;एक}	ईश्वर{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	ईश्वर_में	ईश्वर_में
4.1	इमाम्		इयं	इदम्{सर्वनाम;स्त्री;2;एक}	इदम्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1#कर्ता,7.1#कर्म,7.1	N2	यह	यह
5.1	शङ्काम्		शङ्का	शङ्का{स्त्री;2;एक}	शङ्का{स्त्री;2;एक}	कर्म,7.1	कर्ता,7.1#कर्म,7.1	N2	शंका	शंका
6.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	नहीं
7.1	उपपद्यते		उपपद्यते	उप_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}/उप_पद्1{कर्मणि{लट्;प्र;एक;आत्मनेपदी;दिवादिः}	उप_पद्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;दिवादिः}	अभिहित_कर्ता,1.1	-	KP	होता_है	होता_है
8.1	.		.	-	-	-	-	FS	-	-
										
