index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अहम्		अहं	अस्मद्{सर्वनाम;1;एक}	अस्मद्{सर्वनाम;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	मैं	मैं
2.1	भोजनात्		भोजनात्	भोजन{नपुं;5;एक}	भोजन{नपुं;5;एक}	उप_अपेक्षा,3.1	उप_अपेक्षा,3.1#हेतुः,8.1#हेतुः,6.1#सन्दर्भ_बिन्दुः,3.1	N5	भोजन_से	भोजन_से
3.1	पूर्वम्		पूर्वं	पूर्व{पुं;2;एक}/पूर्व{सर्वनाम;पुं;2;एक}/पूर्व{सर्वनाम;नपुं;1;एक}/पूर्व{सर्वनाम;नपुं;2;एक}	पूर्व{पुं;2;एक}	कालाधिकरणम्,6.1	विशेषणम्,5.1#कर्म,6.1#कालाधिकरणम्,8.1#कालाधिकरणम्,6.1#अधिकरणम्_उप,8.1#अधिकरणम्_उप,6.1	N2	पूर्व_को	पूर्व_को
4.1	किमपि		किमपि	किमपि{अव्य}	किमपि{अव्य}	विशेषणम्,5.1	विशेषणम्,5.1	NA	कुछ_भी	कुछ_भी
5.1	कर्म		कर्म	कर्मन्{नपुं;1;एक}/कर्मन्{नपुं;2;एक}	कर्मन्{नपुं;2;एक}	कर्म,6.1	कर्म,8.1#कर्म,6.1	N2	कर्म	कर्म
6.1	कर्तुम्		कर्तुं	कृ3{अव्य;तुमुन्;तनादिः}	कृ3{अव्य;तुमुन्;तनादिः}	इष्कर्म,8.1	इष्कर्म,8.1	NA	करने~के_लिये	करने~के_लिये
7.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,8.1	प्रतिषेधः,8.1	NA		
8.1	इच्छामि		इच्छामि	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	इष्2{कर्तरि;लट्;उ;एक;परस्मैपदी;तुदादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	इच्छा_नहीं_करता_हूँ	इच्छा_नहीं_करता_हूँ
9.1	.		.	-	-	-	-	FS	-	-
										
