index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अनेन		अनेन	इदम्{सर्वनाम;पुं;3;एक}/इदम्{सर्वनाम;नपुं;3;एक}/अन{पुं;3;एक}	इदम्{सर्वनाम;पुं;3;एक}	विशेषणम्,2.2	कर्ता,7.1#करणम्,7.1#हेतुः,7.1#विशेषणम्,3.2#विशेषणम्,2.2	N3	इस	इस
2.1	गज-		गज-यूथेन	गज	गज	षष्ठीतत्पुरुषः,2.2	षष्ठीतत्पुरुषः,2.2	CP	गज-	गज-
2.2	यूथेन		--	यूथ{नपुं;3;एक}/यूथ{पुं;3;एक}	यूथ{पुं;3;एक}	हेतुः,7.1	विशेषणम्,3.2#कर्ता,7.1#करणम्,7.1#हेतुः,7.1	N3	यूथ	यूथ
3.1	पिपासा-		पिपासा-आकुलेन	पिपासा	पिपासा	तृतीयातत्पुरुषः,3.2	तृतीयातत्पुरुषः,3.2	CP	पिपासा-	पिपासा-
3.2	आकुलेन		--	आकुल{नपुं;3;एक}/आकुल{पुं;3;एक}	आकुल{पुं;3;एक}	विशेषणम्,2.2	कर्ता,7.1#करणम्,7.1#हेतुः,7.1;विशेषणम्,2.2	N3	आकुल_से	आकुल_से
4.1	माम्		मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	सन्दर्भ_बिन्दुः,5.1	उप_कर्मप्रवचनीयः,5.1#उप_आभिमुख्यम्,5.1;सन्दर्भ_बिन्दुः,5.1	N2	मेरी	मेरी
5.1	प्रति		प्रति	प्रति{अव्य}	प्रति{अव्य}	आभिमुख्यम्,7.1	सम्बन्ध_उप,7.1;आभिमुख्यम्,7.1	NA	ओर	ओर
6.1	अत्र		अत्र	अत्र{अव्य}	अत्र{अव्य}	देशाधिकरणम्,7.1	देशाधिकरणम्,7.1	NA	इस_स्थान_पर	इस_स्थान_पर
7.1	आगन्तव्यम्		आगन्तव्यम्	आगन्तव्य{पुं;2;एक(आङ्_गम्1;तव्यत्;भ्वादिः)}/आगन्तव्य{नपुं;1;एक(आङ्_गम्1;तव्यत्;भ्वादिः)}/आगन्तव्य{नपुं;2;एक(आङ्_गम्1;तव्यत्;भ्वादिः)}	आगन्तव्य{पुं;2;एक(आङ्_गम्1;तव्यत्;भ्वादिः)}		-	N2	आना_चाहिये	आना_चाहिये
8.1	.		.	-	-	-	-	FS	-	-
