index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तर्हि		तर्हि	तर्हि{अव्य}	तर्हि{अव्य}	परिणाम_द्योतकः,7.1	परिणाम_द्योतकः,7.1#परिणाम_द्योतकः,3.1	NA	तो	तो
2.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1#कर्ता,3.1	N1	तुम	तुम
3.1	अस्य		अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}	इदम्{सर्वनाम;पुं;6;एक}	विशेषणम्,4.1	षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#विशेषणम्,4.1	N6	इस	इस
4.1	कूपस्य		कूपस्य	कूप{पुं;6;एक}	कूप{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1	N6	कुँए_के	कुँए_के
5.1	जलेन		जलेन	जल{नपुं;3;एक}	जल{नपुं;3;एक}	करणम्,7.1	करणम्,7.1#हेतुः,7.1#हेतुः,3.1	N3	जल_से	जल_से
6.1	स्नानम्		स्नानं	स्नान{नपुं;1;एक}/स्नान{नपुं;2;एक}	स्नान{नपुं;2;एक}	कर्म,7.1	कर्म,7.1#कर्म,3.1#विशेषणम्,2.1	N2	स्नान	स्नान
7.1	कुरु		कुरु	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लोट्;म;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,2.1;सकर्मक	-	KP	करो	करो
8.1	.		.	-	-	-	-	FS	-	-
										
