index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	यत्र		यत्र	यत्र{अव्य}	यत्र{अव्य}	देशाधिकरणम्,4.1	देशाधिकरणम्,4.1	NA	जहां	जहां
2.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,4.1	कर्ता,4.1	N1	वह	वह
3.1	श्वः		श्वः	श्वः{अव्य}	श्वः{अव्य}	कालाधिकरणम्,4.1	कालाधिकरणम्,4.1	NA	कल	कल
4.1	गमिष्यति		गमिष्यति	गम्1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	-	KP	जाएगा	जाएगा
5.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,8.1	देशाधिकरणम्,8.1	NA	वहाँ	वहाँ
6.1	भगवद्गीतायाः		भगवद्गीतायाः	भगवद्गीता{स्त्री;6;एक}/गीता{स्त्री;5;एक}	भगवद्गीता{स्त्री;6;एक}	षष्ठीसम्बन्धः,7.1	हेतुः5,8.1#षष्ठीसम्बन्धः,7.1	N6	भगवद्-	भगवद्-
7.1	चर्चा		चर्चा	चर्चा{स्त्री;1;एक}	चर्चा{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	चर्चा	चर्चा
8.1	भविष्यति		भविष्यति	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लृट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,7.1	-	KP	होगी	होगी
9.1	.		.	-	-	-	-	FS	-	-
										
