index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	(त्वम्)			युष्मद्{सर्वनाम;1;एक}	युष्मद्{सर्वनाम;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	तुम	तुम
2.1	किम्-		किम्-अर्थं	किम्	किम्	चतुर्थीतत्पुरुषसमासः,2.2	चतुर्थीतत्पुरुषसमासः,2.2	CP	किम्-	किम्-
2.2	अर्थम्		--	अर्थ{पुं;2;एक}/अर्थ{नपुं;1;एक}/अर्थ{नपुं;2;एक}	अर्थ{पुं;2;एक}	प्रयोजनम्,7.1	प्रयोजनम्1,7.1	N2	अर्थ_को	अर्थ_को
3.1	स्नानम्		स्नानम्	स्नान{नपुं;1;एक}/स्नान{नपुं;2;एक}	स्नान{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	स्नान	स्नान
4.1	इदानीम्		इदानीम्	इदानीम्{अव्य}	इदानीम्{अव्य}	कालाधिकरणम्,7.1	कालाधिकरणम्,7.1	NA	अब	अब
5.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ही	ही
6.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	नहीं
7.1	करोषि		करोषि	कृ3{कर्तरि;लट्;म;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;लट्;म;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	करते_हो	करते_हो
8.1	.		.	-	-	-	-	FS	-	-
										
