index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तद्		तद्	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	कर्म,2.1	सुप्_समुच्चितः,4.1#कर्म,7.1	N2	उसको	उसको
2.1	आकर्ण्य		आकर्ण्य	-	{अव्य् ल्यप्}-	पूर्वकालः,8.1	पूर्वकालः,8.1	NA		
3.1	प्रसन्न-		प्रसन्न-अन्तराः	प्रसन्न	प्रसन्न	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	प्रसन्न-	प्रसन्न-
3.2	अन्तराः	विशेषणम्,4.1	--	अन्तर{पुं;1;बहु}/अन्तर{सर्वनाम;पुं;1;बहु}/अन्तरा{स्त्री;1;बहु}/अन्तरा{स्त्री;2;बहु}/अन्तरा{सर्वनाम;स्त्री;1;बहु}/अन्तरा{सर्वनाम;स्त्री;2;बहु}/अन्तर{पुं;8;बहु}/अन्तरा{स्त्री;8;बहु}	अन्तरा{स्त्री;2;बहु}	विशेषणम्,4.1	सुप्_समुच्चितः,4.1#कर्म,7.1#विशेषणम्,4.1	N1	अन्तरों_को	अन्तरों_को
4.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	कर्ता,8.1	कर्म,7.1;कर्ता,8.1	N1	सब	सब
5.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,4.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1	NA	भी	भी
6.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	और	और
7.1	कर्तुं		कर्तुं	कृ3{अव्य;तुमुन्;तनादिः}	कृ3{अव्य;तुमुन्;तनादिः}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	NA	करने~के_लिये	करने~के_लिये
8.1	प्रतिश्रुतवन्तः		प्रतिश्रुतवन्तः	प्रतिश्रुत{मतुप्;पुं;1;बहु}	प्रतिश्रुत{मतुप्;पुं;1;बहु}	-	-	N1	प्रतिश्रुत	प्रतिश्रुत
9.1	.		.	-	-	-	-	FS	-	-
