index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तस्य		तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;नपुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	उसकी	उसकी
2.1	भार्या		भार्या	भार्या{स्त्री;1;एक}	भार्या{स्त्री;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	पत्नी	पत्नी
3.1	स्नानं		स्नानं	स्नान{नपुं;1;एक}/स्नान{नपुं;2;एक}	स्नान{नपुं;2;एक}	कर्म,4.1	कर्म,4.1	N2	स्नान	स्नान
4.1	कृत्वा		कृत्वा	कृ2{अव्य;क्त्वा;स्वादिः}/कृ3{अव्य;क्त्वा;तनादिः}	कृ2{अव्य;क्त्वा;स्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	मार_डाल_कर	मार_डाल_कर
5.1	शीघ्रम्		शीघ्रम्	शीघ्रम्{अव्य}	शीघ्रम्{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1	NA	शीघ्र	शीघ्र
6.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ही	ही
7.1	गृहम्		गृहम्	गृह{नपुं;1;एक}/गृह{नपुं;2;एक}	गृह{नपुं;2;एक}	कर्म,8.1	गतिकर्म,8.1	N2	घर	घर
8.1	आगता		आगता	आगता{स्त्री;1;एक(आङ्_गम्1;क्त;भ्वादिः)}	आगता{स्त्री;1;एक(आङ्_गम्1;क्त;भ्वादिः)}		-	N1	आ_गयी	आ_गयी
9.1	.		.	-	-	-	-	FS	-	-
