index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	पान्थः		पान्थः	पान्थ{पुं;1;एक}	पान्थ{पुं;1;एक}	कर्ता,2.1	कर्ता_बे_वेर्ब्स्,7.1#कर्ता,2.1	N1	यात्री	यात्री
2.1	अवदत्		अवदत्	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वद्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	बोला	बोला
3.1	यत्		यत्	यत्{अव्य}	यत्{अव्य}	वाक्यकर्म_द्योतकः,7.1	वाक्यकर्म_द्योतकः,7.1#सम्बन्धः,7.1	NA	कि	कि
4.1	कथम्		कथम्	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,7.1	क्रियाविशेषणम्,7.1	NA	कैसे	कैसे
5.1	त्वयि		त्वयि	युष्मद्{सर्वनाम;7;एक}	युष्मद्{सर्वनाम;7;एक}	विषयाधिकरणम्,6.1	देशाधिकरणम्,7.1#देशाधिकरणम्,6.1#विषयाधिकरणम्,6.1	N7	तुममें	तुममें
6.1	विश्वासः		विश्वासः	विश्वास{पुं;1;एक}/विश्वास{पुं;1;एक(वि_श्वस्1;घञ्;अदादिः)}	विश्वास{पुं;1;एक}	कर्ता,7.1	विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,7.1	N1	विश्वास	विश्वास
7.1	भवेत्		भवेत्	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	वाक्यकर्म,2.1	वाक्यकर्म,2.1	KP	हो	हो
8.1	.		.	-	-	-	-	FS	-	-

