index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	पीवर-		पीवर-ऊरू-स्तन-श्रोण्यः	पीवर	पीवर	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP	पीवर-	पीवर-
1.2	ऊरू-		--	-ऊरू	-ऊरू	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	ऊरू-	ऊरू-
1.3	स्तन-		--	स्तन	स्तन	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	स्तन-	स्तन-
1.4	श्रोण्यः		--	श्रोणी{स्त्री;1;बहु}/श्रोणी{स्त्री;8;बहु}	श्रोणी{स्त्री;1;बहु}	समुच्चितः,7.2	विशेषणम्,4.1#विशेषणम्,3.1#विशेषणम्,2.1#कर्ता,5.1#समुच्चितः,7.2	N1	कूल्हा	कूल्हा
2.1	समदाः		समदाः	समद{पुं;1;बहु}/समदा{स्त्री;1;बहु}/समदा{स्त्री;2;बहु}/समद{पुं;8;बहु}	समदा{स्त्री;1;बहु}	समुच्चितः,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#समुच्चितः,7.2	N1	समदायें	समदायें
3.1	प्रमदाः		प्रमदाः	प्रमद{पुं;1;बहु}/प्रमदा{स्त्री;1;बहु}/प्रमदा{स्त्री;2;बहु}/प्रमद{पुं;8;बहु}/प्रमदा{स्त्री;8;बहु}	प्रमदा{स्त्री;1;बहु}	समुच्चितः,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#समुच्चितः,7.2	N1	स्त्रियाँ	स्त्रियाँ
4.1	प्रियाः		प्रियाः	पृ1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;जुहोत्यादिः}/प्रिय{पुं;1;बहु}/प्रिया{स्त्री;1;बहु}/प्रिया{स्त्री;2;बहु}/प्रिय{पुं;8;बहु}/प्रिया{स्त्री;8;बहु}	प्रिया{स्त्री;1;बहु}	समुच्चितः,7.2	मुख्यकर्म,5.1#गौणकर्म,5.1#कर्ता,5.1#समुच्चितः,7.2	N1	प्रियायें	प्रियायें
5.1	हरन्ति		हरन्ति	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}/हरत्{नपुं;1;बहु(हृ1;शतृ_लट्;भ्वादिः)}/हरत्{नपुं;2;बहु(हृ1;शतृ_लट्;भ्वादिः)}	हृ1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1;सकर्मक	अभिहित_कर्ता,2.1;सकर्मक	KP	ले_जातीं_हैं	ले_जातीं_हैं
6.1	शीतम्		शीतम्	शीत{पुं;2;एक}/शीत{नपुं;1;एक}/शीत{नपुं;2;एक}	शीत{पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	शीत_को	शीत_को
7.1	उष्ण-		उष्ण-अङ्ग्यः	उष्ण	उष्ण	समासः,7.2	समासः,7.2	CP	उष्ण-	उष्ण-
7.2	अङ्ग्यः		--	अङ्ग्य{पुं;1;एक(अग्2;ण्यत्;भ्वादिः)}/अङ्ग्य{पुं;1;एक(अन्ज्1;ण्यत्;रुधादिः)}	अङ्ग्य{पुं;1;एक(अग्2;ण्यत्;भ्वादिः)}	कर्ता,5.1	कर्ता,5.1	N1		
8.1	धूप-		धूप-कुङ्कुम-यौवनैः	धूप	धूप	समासः,8.2	समासः,8.2	CP	धूप-	धूप-
8.2	कुङ्कुम-		--	कुङ्कुम	कुङ्कुम	समासः,8.3	समासः,8.3	CP	कुङ्कुम-	कुङ्कुम-
8.3	यौवनैः		--	यौवन{नपुं;3;बहु}/यौवन{पुं;3;बहु}	यौवन{नपुं;3;बहु}	हेतुः,5.1	हेतुः,5.1	N3	यौवन_से	यौवन_से
9.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	NA		
