index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	ऋत्वोः		ऋत्वोः	ऋतु{पुं;6;द्वि}/ऋतु{पुं;7;द्वि}	ऋतु{पुं;6;द्वि}	षष्ठीसम्बन्धः,2.2	षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2	N6	ऋतुओं_का	ऋतुओं_का
2.1	अन्त्य-		अन्यादि-सप्ताहौ	अन्त्य-	अन्त्य-	इतरेतर-द्वन्द्वः,2.3	इतरेतर-द्वन्द्वः,2.3	CP	अन्यादि-	अन्यादि-
2.3	आदि-			आदि-	आदि-	कर्मधारयः,2.2	कर्मधारयः,2.2	CP		
2.2	सप्ताहौ		--	सप्ताह{पुं;1;द्वि}/सप्ताह{पुं;2;द्वि}	सप्ताह{पुं;1;द्वि}	कर्मसमानाधिकरणम्,5.1	कर्मसमानाधिकरणम्,5.1	N1	सप्ताह	सप्ताह
3.1	ऋतुसन्धिः		ऋतुसन्धिः	ऋतुसन्धि{पुं;1;एक}	ऋतुसन्धि{पुं;1;एक}	कर्म,5.1	कर्म,5.1	N1	ऋतुसन्धि	ऋतुसन्धि
4.1	इति		इति	इति{अव्य}	इति{अव्य}	वाक्यकर्म_द्योतकः,5.1	वाक्यकर्म_द्योतकः,5.1	NA	ऐसा	ऐसा
5.1	स्मृतः		स्मृतः	स्मृत{पुं;1;एक(स्मृ1;क्त;भ्वादिः)}	स्मृत{पुं;1;एक(स्मृ1;क्त;भ्वादिः)}	कर्ता,19.1	कर्ता,19.1	N1	याद_कर	याद_कर
6.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,19.1	देशाधिकरणम्,19.1#देशाधिकरणम्,10.1	NA	वहाँ	वहाँ
7.1	पूर्वः		पूर्वः	पूर्व{पुं;1;एक}/पूर्व{सर्वनाम;पुं;1;एक}	पूर्व{पुं;1;एक}	विशेषणम्,8.1	देशाधिकरणम्_उप,16.1#देशाधिकरणम्_उप,10.1#देशाधिकरणम्_उप,9.1#विशेषणम्,11.1#विशेषणम्,10.1#विशेषणम्,9.1#विशेषणम्,8.1#कर्म,10.1#कर्म,9.1	N1	पूर्व	पूर्व
8.1	विधिः		विधिः	विधि{पुं;1;एक}	विधि{पुं;1;एक}	कर्म,9.1	कर्म,10.1#कर्म,9.1	N1	विधि	विधि
9.1	त्याज्यः		त्याज्यः	त्याज्य{पुं;1;एक(त्यज्1;ण्यत्;भ्वादिः)}	त्याज्य{पुं;1;एक(त्यज्1;ण्यत्;भ्वादिः)}	कर्तृसमानाधिकरणम्,19.1	कर्तृसमानाधिकरणम्,19.1	N1	त्याज्य	त्याज्य
10.1	सेवनीयः		सेवनीयः	सेवनीय{पुं;1;एक(सेव्1;अनीयर्;भ्वादिः)}/सेवनीय{पुं;1;एक(षिव्1;अनीयर्;दिवादिः)}	सेवनीय{पुं;1;एक(सेव्1;अनीयर्;भ्वादिः)}	कर्तृसमानाधिकरणम्,19.1	कर्तृसमानाधिकरणम्,19.1	N1	सेवा_के_योग्य	सेवा_के_योग्य
11.1	अपरः		अपरः	अपर{पुं;1;एक}/अपर{सर्वनाम;पुं;1;एक}	अपर{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	दूसरा	दूसरा
12.1	क्रमात्		क्रमात्	क्रम{पुं;5;एक}	क्रम{पुं;5;एक}	क्रियाविशेषणम्,19.1	क्रियाविशेषणम्,19.1	N5	क्रम_से	क्रम_से
13.1	अ-		असात्म्यजा	अ-	अ-	नञ्-तत्पुरुषः,13.2	नञ्-तत्पुरुषः,13.2	CP		
13.2	स-			स-	स-	अव्ययीभावः,13.3	अव्ययीभावः,13.3	CP		
13.3	आत्म-			आत्म-	आत्म-	पञ्चमी-तत्पुरुषः,13.4	पञ्चमी-तत्पुरुषः,13.4	CP		
13.4	जाः			जाः{स्त्री;1;बहु}	जाः{स्त्री;1;बहु}	विशेषणम्,15.1	विशेषणम्,15.1	N1		
14.1	हि		हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,16.1	सम्बन्धः,16.1#सम्बन्धः,10.1#सम्बन्धः,5.1	NA	हि	हि
15.1	रोगाः		रोगाः	रोग{पुं;1;बहु}/रोग{पुं;8;बहु}	रोग{पुं;1;बहु}	कर्ता,16.1	कर्ता_बे_वेर्ब्स्,16.1#कर्ता,16.1	N1	रोग	रोग
16.1	स्युः		स्युः	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,15.1	अभिहित_कर्ता,15.1	KP	होयें	होयें
17.1	सहसा		सहसा	सहसा{अव्य}	सहसा{अव्य}	क्रियाविशेषणम्,16.1	क्रियाविशेषणम्,16.1	NA	अचानक	अचानक
18.1	त्यागशीलनात्		त्यागशीलनात्	त्यागशीलन{नपुं;5;एक}	त्यागशीलन{नपुं;5;एक}	हेतुः,16.1	हेतुः,16.1	N5		
19.1	(अस्ति)		(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP		
