index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	उपकार-		उपकार-प्रधानः	उपकार(उप_कृ3;घञ्;तनादिः)}/उपकार(उप_कृ2{घञ्;स्वादिः)	उपकार(उप_कृ3;घञ्;तनादिः)	चतुर्थ्यर्थ-बहुव्रीहिः,1.2	चतुर्थ्यर्थ-बहुव्रीहिः,1.2	CP		
1.2	प्रधानः		--	प्रधान{पुं;1;एक}	प्रधान{पुं;1;एक}	कर्ता,2.1	विशेषणम्,7.2#सुप्_समुच्चितः,3.2#कर्ता_बे_वेर्ब्स्,2.1	N1	प्रधान	प्रधान
2.1	स्यात्		स्यात्	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.2	-	KP	हो	हो
3.1	अपकार-		अपकार-परे	अपकार(अप_कॄ1;घञ्;तुदादिः)}/अपकार(अप_कृ3{घञ्;तनादिः)}/अपकार(अप_कृ2{घञ्;स्वादिः)	अपकार(अप_कॄ1;घञ्;तुदादिः)	चतुर्थ्यर्थ-बहुव्रीहिः,3.2	चतुर्थ्यर्थ-बहुव्रीहिः,3.2	CP		
3.2	परे		--	पर{सर्वनाम;पुं;1;बहु}/पर{सर्वनाम;नपुं;1;द्वि}/पर{सर्वनाम;नपुं;2;द्वि}/परा{सर्वनाम;स्त्री;1;द्वि}/परा{सर्वनाम;स्त्री;2;द्वि}/पर{नपुं;8;द्वि}/परा{स्त्री;8;एक}/परा{स्त्री;8;द्वि}/पर{सर्वनाम;पुं;7;एक}/पर{सर्वनाम;नपुं;7;एक}/पर{पुं;7;एक}/पर{नपुं;1;द्वि}/पर{नपुं;2;द्वि}/पर{नपुं;7;एक}/परा{स्त्री;1;द्वि}/परा{स्त्री;2;द्वि}	पर{सर्वनाम;पुं;7;एक}	विशेषणम्,5.1	विशेषणम्,10.1#अधिकरणम्,13.1#अधिकरणम्,9.1#अधिकरणम्,2.1#विशेषणम्,8.1#विशेषणम्,5.1#विशेषणम्,7.2	N7	पर_में	पर_में
4.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3.2	सुप्_समुच्चय_द्योतकः,3.2#सम्बन्धः,3.2	NA	भी	भी
5.1	अरौ		अरौ	अर{पुं;1;द्वि}/अर{पुं;2;द्वि}/अर{पुं;8;द्वि}/अरि{पुं;7;एक}	अरि{पुं;7;एक}	अधिकरणम्,2.1	अधिकरणम्,13.1#अधिकरणम्,9.1#अधिकरणम्,3.1#अधिकरणम्,2.1	N7	शत्रु_में	शत्रु_में
6.1	सम्पत्-		सम्पत्-विपत्सु	सम्पत्	सम्पत्	इतरेतर-द्वन्द्वः,6.2	इतरेतर-द्वन्द्वः,6.2	CP	सम्पत्-	सम्पत्-
6.2	विपत्सु		--	विपत्{स्त्री;7;बहु}	विपत्{स्त्री;7;बहु}	अधिकरणम्,14.1	अधिकरणम्,14.1	N7	-	-
