index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तत्र-		तत्र-स्थाः	तत्र	तत्र	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP	तत्र-	तत्र-
1.2	स्थाः		--	स्थ{पुं;1;बहु}/स्था{स्त्री;1;बहु}/स्था{स्त्री;2;बहु}/स्थ{पुं;8;बहु}/स्था{स्त्री;8;बहु}	स्थ{पुं;1;बहु}	विशेषणम्,5.2	कर्म,8.1#कर्ता,3.1#विशेषणम्,5.2	N1	स्थित	स्थित
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	और	और
3.1	विलम्बेरन्		विलम्बेरन्	वि_लब्1{कर्तरि;विधिलिङ्;प्र;बहु;आत्मनेपदी;भ्वादिः}	वि_लब्1{कर्तरि;विधिलिङ्;प्र;बहु;आत्मनेपदी;भ्वादिः}	अभिहित_कर्ता,1.2;सकर्मक	-	KP	वि_लब्1यें	वि_लब्1यें
4.1	भूयः		भूयः	भूयः{अव्य}/भूयस्{नपुं;1;एक}/भूयस्{नपुं;2;एक}/भूयस्{नपुं;8;एक}	भूयः{अव्य}	क्रियाविशेषणम्,3.1	विशेषणम्,7.3#कर्म,8.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,3.1	NA	बहुत	बहुत
5.1	हेतु-		हेतु-प्रतीक्षिणः	हेतु	हेतु	उपपद-तत्पुरुषः,5.2	उपपद-तत्पुरुषः,5.2	CP	हेतु-	हेतु-
5.2	प्रतीक्षिणः		--	प्रतीक्षिन्{पुं;6;एक(प्रति_ईक्ष्;इनि;भ्वादिः)}/प्रतीक्षिन्{पुं;1;एक(प्रति_ईक्ष्;इनि;भ्वादिः)}	प्रतीक्षिन्{पुं;1;एक(प्रति_ईक्ष्;इनि;भ्वादिः)}	कर्ता,3.1	विशेषणम्,6.1#कर्ता,3.1	N1	-	-
6.1	ते		ते	तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,9.1;कर्ता,8.1	सम्प्रदानम्,9.1#प्रयोजनम्1,8.1#प्रयोजनम्1,3.1#षष्ठीसम्बन्धः,10.2#षष्ठीसम्बन्धः,7.3#कर्म,8.1#विशेषणम्,1.2#कर्ता,9.1#कर्ता,3.1	N1	तुम्हारे	तुम्हारे
7.1	काल-		काल-आदि-बलम्	काल	काल	षष्ठ्यर्थ-बहुव्रीहिः,7.2	षष्ठ्यर्थ-बहुव्रीहिः,7.2	CP	काल-	काल-
7.2	आदि-		--	आदि}/आदिन्	आदि	पञ्चमी-तत्पुरुषः,7.3	पञ्चमी-तत्पुरुषः,7.3	CP	आदि-	आदि-
7.3	बलम्		--	बल{नपुं;1;एक}/बल{नपुं;2;एक}/बल{पुं;2;एक}	बल{नपुं;2;एक}	कर्म,8.1	कर्म,8.1#विशेषणम्,4.1	N2	बल	बल
8.1	लब्ध्वा		लब्ध्वा	लभ्1{अव्य;क्त्वा;भ्वादिः}	लभ्1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1#पूर्वकालः,3.1	NA	प्राप्त_हो_कर	प्राप्त_हो_कर
9.1	कुप्यन्ति		कुप्यन्ति	कुप्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;दिवादिः}/कुप्यत्{नपुं;1;बहु(कुप्1;शतृ_लट्;दिवादिः)}/कुप्यत्{नपुं;2;बहु(कुप्1;शतृ_लट्;दिवादिः)}	कुप्1{कर्तरि;लट्;प्र;बहु;परस्मैपदी;दिवादिः}		कर्म,8.1#वर्तमानसमानकालः,3.1#कर्ता,3.1	KP	क्रोध_करते_हुए	क्रोध_करते_हुए
10.1	अन्य-		अन्य-आश्रयेषु	अन्य	अन्य	कर्मधारयः,10.2	कर्मधारयः,10.2	CP	अन्य-	अन्य-
10.2	आश्रयेषु		--	आश्रय{पुं;7;बहु}/आश्रय{नपुं;7;बहु}	आश्रय{पुं;7;बहु}	अधिकरणम्,9.1	अधिकरणम्,9.1#अधिकरणम्,8.1#अधिकरणम्,3.1	N7	आश्रय_में	आश्रय_में
11.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,10.2	सम्बन्धः,10.2	NA	भी	भी
12.1	.		.	-	-	-	-	FS	-	-
