index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	अस्थ्नि	1.1	अस्थ्नि	अस्थि{नपुं;7;एक}	अस्थि{नपुं;7;एक}	कर्ता,7.1	अधिकरणम्,4.1#अधिकरणम्,3.1#कर्ता,7.1	N7	हड्डी_में	हड्डी_में
2.1	अस्थि-	3.1	अस्थि-तोदः	अस्थि	अस्थि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP		
2.2	तोदः	3.2	--	तोद{पुं;1;एक}	तोद{पुं;1;एक}	समुच्चितः,4.1	समुच्चितः,4.1	N1		
3.1	(भवति)	7.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	होता_है	होता_है
4.1	शदनम्	5.1	शदनम्	शदन{नपुं;1;एक(शद्1;ल्युट्;भ्वादिः)}/शदन{नपुं;2;एक(शद्1;ल्युट्;भ्वादिः)}	शदन{नपुं;1;एक(शद्1;ल्युट्;भ्वादिः)}	कर्ता,3.1	पूर्वकालः,3.1#कर्ता,3.1	N1		
5.1	दन्त-	4.1	दन्त-केश-नख-आदिषु	दन्त	दन्त	इतरेतर-द्वन्द्वः,5.3	इतरेतर-द्वन्द्वः,5.3	CP	दन्त-	दन्त-
5.2	केश-	4.2	--	केश	केश	इतरेतर-द्वन्द्वः,5.3	इतरेतर-द्वन्द्वः,5.3	CP	केश-	केश-
5.3	नख-	4.3	--	नख	नख	षष्ठी-तत्पुरुषः,5.4	षष्ठी-तत्पुरुषः,5.4	CP	नख-	नख-
5.4	आदिषु	4.4	--	आदि{पुं;7;बहु}/आदि{नपुं;7;बहु}/आदि{स्त्री;7;बहु}	आदि{पुं;7;बहु}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	पहेलों_में	पहेलों_में
6.1	(च)	6.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	समुच्चय_द्योतकः,4.1#समुच्चय_द्योतकः,2.1	NA		
7.1	(क्षीणे)	2.1	(क्षीणे)	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{नपुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}/क्षीण{नपुं;7;एक(क्षी1;क्त;क्र्यादिः)}	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,3.1	भावलक्षणसप्तमी_पूर्वकालः,3.1	N7	-	-
8.1	.	8.1	.	-	-	-	-	FS	-	-
