index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	दैर्घ्यात्		दैर्घ्यात्	दैर्घ्य{नपुं;5;एक}	दैर्घ्य{नपुं;5;एक}	हेतुः,11.1	हेतुः,11.1#हेतुः5,10.1	N5		
2.1	निशानाम्		निशानाम्	निशा{स्त्री;6;बहु}	निशा{स्त्री;6;बहु}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,1.1	N6	रातों_का	रातों_का
3.1	एतर्हि		एतर्हि	एतर्हि{अव्य}	एतर्हि{अव्य}	अधिकरणम्,11.1	अधिकरणम्,11.1	NA	एतर्हि	एतर्हि
4.1	प्रातः		प्रातः	प्रातः{अव्य}	प्रातः{अव्य}	कालाधिकरणम्,10.1	कालाधिकरणम्,11.1#कालाधिकरणम्,10.1	NA	प्रातः	प्रातः
5.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	ही	ही
6.1	बुभुक्षितः		बुभुक्षितः	बुभुक्षित{पुं;1;एक}	बुभुक्षित{पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	भूखा	भूखा
7.1	अवश्यकार्यम्		अवश्यकार्यम्	अवश्यकार्य{पुं;2;एक}/अवश्यकार्य{नपुं;1;एक}/अवश्यकार्य{नपुं;2;एक}	अवश्यकार्य{नपुं;1;एक}	कर्म,8.1	कर्म,8.1	N1	अवश्यकार्य	अवश्यकार्य
8.1	सम्भाव्य		सम्भाव्य	सम्भाव्य{अव्य}	सम्भाव्य{अव्य}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA		
9.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,11.1#क्रियाविशेषणम्,10.1	NA	जैसे	जैसे
10.1	उक्तम्		उक्तम्	उक्त{पुं;2;एक(वच्1;क्त;अदादिः)}/उक्त{नपुं;2;एक(वच्1;क्त;अदादिः)}/उक्त{नपुं;2;एक(वच्1;क्त;अदादिः)}	उक्त{पुं;2;एक(वच्1;क्त;अदादिः)}	कर्म,11.1	कर्म,11.1	N2	कहा_हुवे_को	कहा_हुवे_को
11.1	शीलयेत्		शीलयेत्	शील्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	शील्1{णिजन्त;कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,6.1	उप_कर्मप्रवचनीयः,12.1#प्रयोज्यकर्ता,11.1#प्रयोजककर्ता,11.1#अभिहित_कर्ता,6.1	KP	मनन_कराये	मनन_कराये
12.1	अनु		अनु	अनु{अव्य}	अनु{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	बाद	बाद
