index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मल-	2.1	मल-उचितत्वात्	मल	मल	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP		
1.2	उचितत्वात्	2.2	--	उचितत्व{नपुं;5;एक}	उचितत्व{नपुं;5;एक}	हेतुः,7.1	हेतुः,7.1	N5		
2.1	देहस्य	1.1	देहस्य	देह{पुं;6;एक}/देह{नपुं;6;एक}	देह{पुं;6;एक}	षष्ठीसम्बन्धः,1.2	षष्ठीसम्बन्धः,1.2#षष्ठीसम्बन्धः,4.1	N6	शरीर_का	शरीर_का
3.1	क्षयः	4.1	क्षयः	क्षय{पुं;1;एक}	क्षय{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	क्षय	क्षय
4.1	वृद्धेः	3.1	वृद्धेः	वृद्धि{स्त्री;5;एक}/वृद्धि{स्त्री;6;एक}	वृद्धि{स्त्री;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	वृद्धि_से	वृद्धि_से
5.1	तु	5.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	तो	तो
6.1	पीडनः	6.1	पीडनः	पीडन{पुं;1;एक}	पीडन{पुं;1;एक}	विधेय_विशेषणम्,3.1	कर्ता,7.1#विधेय_विशेषणम्,3.1	N1		
7.1	(भवति)	7.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP		
8.1	(अपेक्षया)	8.1	(अपेक्षया)	अपेक्षा{स्त्री;3;एक}	अपेक्षा{स्त्री;3;एक}	तुलना_बिन्दुः,6.1	तुलना_बिन्दुः,6.1	N3	-	-
9.1	.	9.1	.	--	--	--	--	FS		
