index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तोदः	3.1	तोदः	तोद{पुं;1;एक}	तोद{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1		
2.1	अत्यर्थम्	2.1	अत्यर्थम्	अत्यर्थ{नपुं;1;एक}	अत्यर्थ{नपुं;1;एक}	तीव्रतादर्शी,1.1	तीव्रतादर्शी,1.1	N1	अति-	अति-
3.1	वृषणयोः	1.1	वृषणयोः	वृषण{पुं;6;द्वि}/वृषण{पुं;7;द्वि}	वृषण{पुं;6;द्वि}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,1.1	N6	वृषणों_का	वृषणों_का
4.1	मेढ्रम्	5.1	मेढ्रम्	मेढ्र{पुं;2;एक}/मेढ्र{नपुं;1;एक}	मेढ्र{नपुं;1;एक}	कर्ता,5.1	कर्ता,5.1	N1	मेढ_को	मेढ_को
5.1	धूमायति	7.1	धूमायति	-	-	-	-	KP		
6.1	इव	8.1	इव	इव{अव्य}	इव{अव्य}	उत्प्रेक्षा_द्योतकः,5.1	उत्प्रेक्षा_द्योतकः,5.1	NA	जैसे	जैसे
7.1	च	6.1	च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,5.1#सम्बन्धः,4.1	NA	च1	च1
8.1	(स्यात्)	4.1	(स्यात्)	अस्2{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लिङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP		
9.1	.	9.1	.	-	-	-	-	FS		
