index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,5.1#प्रतिषेधः,2.1	NA		
2.1	शोधयति		शोधयति	शुध्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः}	शुध्1{णिजन्त;कर्तरि;लट्;प्र;एक;परस्मैपदी;दिवादिः}	-	-	KP	शुद्ध_नहीं_करता_है	शुद्ध_नहीं_करता_है
3.1	यत्		यत्	यत्{अव्य}/यत्{नपुं;2;एक}/यत्{नपुं;1;एक}	यत्{नपुं;2;एक}	कर्म,2.1	कर्म,2.1	N2	कि	कि
4.1	दोषान्		दोषान्	दोष{पुं;2;बहु}	दोष{पुं;2;बहु}	कर्म,7.1	कर्म,7.1	N2	दोषों_को	दोषों_को
5.1	समान्		समान्	सम्_अन्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}/सम्_अन्1{कर्तरि{लिट्;म;बहु;परस्मैपदी;अदादिः}/सम्_अन्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;अदादिः}/सम{पुं;2;बहु}/समान{नपुं;8;एक}	सम{पुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N2	साँस_लिया	साँस_लिया
6.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	नहीं
7.1	उदीरयति		उदीरयति	उत्_ईर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;चुरादिः}	उत्_ईर्{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपद;चुरादिः}	-	-	KP	बोलता_हुआ	बोलता_हुआ
8.1	अपि		अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.1	सम्बन्धः,7.1	NA	भी	भी
9.1	.		.	-	-	-	-	FS	-	-
										
