index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	कफे	1.1	कफे	कफ{पुं;7;एक}	कफ{पुं;7;एक}	कर्ता,9.1	कर्ता,9.1	N7		
2.1	भ्रमः	3.1	भ्रमः	भ्रम{पुं;1;एक(भ्रम्1;घञ्;भ्वादिः)}/भ्रम{पुं;1;एक(भ्रम्2;घञ्;दिवादिः)}	भ्रम{पुं;1;एक(भ्रम्1;घञ्;भ्वादिः)}	समुच्चितः,6.2	समुच्चितः,6.2	N1	घूमना	घूमना
3.1	श्लेष्म-	4.1	श्लेष्म-आशयानाम्	श्लेष्मन्	श्लेष्मन्	समासः,3.2	समासः,3.2	CP	श्लेष्म-	श्लेष्म-
3.2	आशयानाम्	4.2	--	आशय{पुं;6;बहु}/आशयाना{स्त्री;2;एक(आङ्_शी1;शानच्_लट्;कर्तरि;अदादिः)}/आशयाना{स्त्री;2;एक(आङ्_षिच्1;शानच्_लट्;कर्तरि;तुदादिः)}/आशय{नपुं;6;बहु}/आशया{स्त्री;6;बहु}	आशय{पुं;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,5.2#षष्ठीसम्बन्धः,6.2	N6	आशयों_का	आशयों_का
4.1	शून्यत्वम्	5.1	शून्यत्वम्	शून्य{त्व;नपुं;1;एक}/शून्य{त्व;नपुं;2;एक}	शून्य{त्व;नपुं;1;एक}	समुच्चितः,6.2	समुच्चितः,6.2#कर्ता_बे_वेर्ब्स्,8.1	N1	शून्य	शून्य
5.1	हृद्-	6.1	हृद्-द्रवः	हृद्}/हृदय	हृद्	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	हृद्-	हृद्-
5.2	द्रवः	6.2	--	द्रव{पुं;1;एक}	द्रव{पुं;1;एक}	समुच्चितः,6.2	विधेय_विशेषणम्,2.1#समुच्चितः,6.2#कर्ता_बे_वेर्ब्स्,8.1	N1	द्रव	द्रव
6.1	श्लथ-	7.1	श्लथ-सन्धिता	श्लथ	श्लथ	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	श्लथ-	श्लथ-
6.2	सन्धिता	7.2	--	सन्धिता{स्त्री;1;एक}	सन्धिता{स्त्री;1;एक}	कर्ता,8.1	विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1#समुच्चितः,4.2#समुच्चितः,3.2#कर्ता,8.1	N1	सन्धिता	सन्धिता
7.1	(च)	8.1	च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	समुच्चय_द्योतकः,6.2#सम्बन्धः,6.2	NA	च2	च2
8.1	(भवति)	9.2	भवति	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,3.2	-	KP	होता_है	होता_है
9.1	(क्षीणे)	2.1	(क्षीणे)	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{नपुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}/क्षीण{नपुं;7;एक(क्षी1;क्त;क्र्यादिः)}	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,8.1	भावलक्षणसप्तमी_पूर्वकालः,8.1	N7	-	-
10.1	.	10.1	.	-	-	-	-	FS	-	-
