index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	कफः		कफः	कफ{पुं;1;एक}	कफ{पुं;1;एक}	कर्ता,4.2;कर्ता,9.1	कर्ता,4.2#कर्ता,4.2;कर्ता,9.1	N1	कफ	कफ
2.1	चितः		चितः	चित्{स्त्री;1;बहु}/चित्{स्त्री;2;बहु}/चित्{स्त्री;5;एक}/चित्{स्त्री;6;एक}/चित्{स्त्री;8;बहु}/चित{पुं;1;एक}/चिञ्{पुं;1;एक;क्त;चुरादिः}	चिञ्{पुं;1;एक;क्त;चुरादिः}	विशेषणम्,1.1	विशेषणम्,1.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,4.1#षष्ठीसम्बन्धः,1.1#हेतुः5,7.1#कर्म,9.1#कर्म,7.1	N1	चित्_का	चित्_का
3.1	हि		हि	हि{अव्य}	हि{अव्य}	कारण_द्योतकः,4.2	कारण_द्योतकः,4.2#कारण_द्योतकः,14.1#कारण_द्योतकः,9.1	NA	हि	हि
4.1	शिशिरे		शिशिरे	शिशिर{पुं;7;एक}/शिशिर{नपुं;7;एक}	शिशिर{पुं;7;एक}	अधिकरणम्,4.2	अधिकरणम्,7.1#अधिकरणम्,4.2	N7	ठंढे_में	ठंढे_में
4.2	(अस्ति)		(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP		
5.1	वसन्ते		वसन्ते	वसन्त{पुं;7;एक}	वसन्त{पुं;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	वसन्त_में	वसन्त_में
6.1	अर्कांशुतापितः		अर्कांशुतापितः	अर्कांशुतापित{पुं;1;एक}	अर्कांशुतापित{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1		
7.1	हत्वा		हत्वा	हन्1{अव्य;क्त्वा;अदादिः}	हन्1{अव्य;क्त्वा;अदादिः}	पूर्वकालः,9.1	पूर्वकालः,14.1#पूर्वकालः,9.1	NA	मार_कर	मार_कर
8.1	अग्निं		अग्निं	अग्नि{पुं;2;एक}	अग्नि{पुं;2;एक}	कर्म,7.1	कर्म,7.1#मुख्यकर्म,14.1#कर्म,9.1#गौणकर्म,14.1	N2	अग्नि	अग्नि
9.1	कुरुते		कुरुते	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	करता_है	करता_है
10.1	रोगान्		रोगान्	रोग{पुं;2;बहु}	रोग{पुं;2;बहु}	कर्म,9.1	कर्म,9.1#मुख्यकर्म,14.1#गौणकर्म,14.1	N2	रोग	रोग
11.1	अतः		अतः	अतः{अव्य}	अतः{अव्य}	कार्य_द्योतकः,14.1	कार्य_द्योतकः,14.1	NA	अतः	अतः
12.1	तम्		तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,14.1	कर्म,14.1#मुख्यकर्म,14.1#गौणकर्म,14.1	N2	वह	वह
13.1	त्वरया		त्वरया	त्वरा{स्त्री;3;एक}	त्वरा{स्त्री;3;एक}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1#क्रियाविशेषणम्,9.1#क्रियाविशेषणम्,7.1#करणम्,14.1#हेतुः,14.1	N3	जल्दी_से	जल्दी_से
14.1	जयेत्		जयेत्	जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	जि1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	जीते	जीते
