index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वात-		वात-घ्न-तैलैः	वात(वा1;क्त;अदादिः)	वात(वा1;क्त;अदादिः)	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP		
1.2	घ्न-		--	घ्न	घ्न	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	घ्न-	घ्न-
1.3	तैलैः		--	तैल{नपुं;3;बहु}/तैल{पुं;3;बहु}	तैल{नपुं;3;बहु}	सहार्थः,2.1	विशेषणम्,7.1#सहार्थः,5.1#सहार्थः,2.1#हेतुः,5.1#हेतुः,2.1	N3	तेलों_से	तेलों_से
2.1	अभ्यङ्गम्		अभ्यङ्गम्	अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)}	अभ्यङ्ग{पुं;2;एक(अभि_वि_अन्ज्1;घञ्;रुधादिः)}	समुच्चितः,9.2	सुप्_समुच्चितः,9.2	N2		
3.1	मूर्ध्नि		मूर्ध्नि	मूर्धन्{पुं;7;एक}	मूर्धन्{पुं;7;एक}	अधिकरणम्,5.1	विषयाधिकरणम्,7.1#अधिकरणम्,5.1	N7	मस्तक_में	मस्तक_में
4.1	तैलम्		तैलम्	तैल{नपुं;1;एक}/तैल{नपुं;2;एक}	तैल{नपुं;2;एक}	समुच्चितः,9.2	सुप्_समुच्चितः,9.2	N2	तेल_को	तेल_को
5.1	विमर्दनम्		विमर्दनम्	विमर्दन{नपुं;1;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}/विमर्दन{नपुं;2;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}	विमर्दन{नपुं;2;एक(वि_मृद्1;ल्युट्;क्र्यादिः)}	समुच्चितः,9.2	सुप्_समुच्चितः,9.2	N2	कुचलने_को	कुचलने_को
6.1	नियुद्धं		नियुद्धं	नियुद्ध{नपुं;1;एक}/नियुद्ध{नपुं;2;एक}	नियुद्ध{नपुं;2;एक}	समुच्चितः,9.2	सुप्_समुच्चितः,9.2	N2	घमासान_युद्ध_को	घमासान_युद्ध_को
7.1	कुशलैः		कुशलैः	कुशल{पुं;3;बहु}/कुशल{नपुं;3;बहु}	कुशल{पुं;3;बहु}	सहार्थः,5.1	सहार्थः,5.1#सहार्थः,2.1#सहार्थः,1.1	N3	कुशल_से	कुशल_से
8.1	सार्धं		सार्धं	सार्धम्{अव्य}/सार्ध{पुं;2;एक}/सार्ध{नपुं;1;एक}/सार्ध{नपुं;2;एक}	सार्धम्{अव्य}	सहार्थ_द्योतकः,7.1	सुप्_समुच्चितः,9.2#सहार्थ_द्योतकः,7.1#सहार्थ_द्योतकः,1.3	NA	आधा	आधा
9.1	पाद-		पाद-आघातं	पाद	पाद	तृतीया-तत्पुरुषः,9.2	तृतीया-तत्पुरुषः,9.2	CP	पाद-	पाद-
9.2	आघातं		--	आघात{पुं;2;एक}/आघात{नपुं;1;एक}/आघात{नपुं;2;एक}	आघात{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	प्रहार_करने_को	प्रहार_करने_को
10.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.2	सुप्_समुच्चय_द्योतकः,9.2#सम्बन्धः,9.2	NA	और	और
11.1	युक्तितः		युक्तितः	युक्ति{अव्य;तसिल्}	युक्ति{अव्य;तसिल्}	हेतुः,12.1	हेतुः,12.1	NA	युक्ति_से	युक्ति_से
12.1	(कुर्यात्)		(कुर्यात्)	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	-	-	KP		
