index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	नवम्		नवम्	नव{पुं;2;एक}/नव{नपुं;1;एक}/नव{नपुं;2;एक}	नव{नपुं;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2	नव	नव
2.1	अन्नम्		अन्नम्	अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	समुच्चितः,7.6	समुच्चितः,7.6	N2	अन्न	अन्न
3.1	वसाम्		वसाम्	वसा{स्त्री;2;एक}	वसा{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	वसा_को	वसा_को
4.1	तैलम्		तैलम्	तैल{नपुं;1;एक}/तैल{नपुं;2;एक}	तैल{नपुं;2;एक}	समुच्चितः,7.6	समुच्चितः,7.6	N2	तेल	तेल
5.1	शौचकार्ये		शौचकार्ये	शौचकार्य{नपुं;7;एक}	शौचकार्य{नपुं;7;एक}	षष्ठी-सम्बन्धः,6.1	षष्ठी-सम्बन्धः,6.1	N7		
6.1	सुख-		सुख-उदकम्	सुख	सुख	चतुर्थी-तत्पुरुषः,6.2	चतुर्थी-तत्पुरुषः,6.2	CP	सुख-	सुख-
6.2	उदकम्		--	उदक{नपुं;1;एक}/उदक{नपुं;2;एक}/उदक{पुं;2;एक}	उदक{नपुं;2;एक}	समुच्चितः,7.6	समुच्चितः,7.6	N2	पानी	पानी
7.1	प्रावार-		प्रावार-अजिन-कौशेय-प्रवेणी-कौचव-अस्तृतम्	प्रावार(प्र_आङ्_वृ1;घञ्;स्वादिः)	प्रावार(प्र_आङ्_वृ1;घञ्;स्वादिः)	इतरेतर-द्वन्द्वः,7.6	इतरेतर-द्वन्द्वः,7.6	CP		
7.2	अजिन-		--	अजिन	अजिन	इतरेतर-द्वन्द्वः,7.6	इतरेतर-द्वन्द्वः,7.6	CP	अजिन-	अजिन-
7.3	कौशेय-		--	कौशेय	कौशेय	इतरेतर-द्वन्द्वः,7.6	इतरेतर-द्वन्द्वः,7.6	CP	कौशेय-	कौशेय-
7.4	प्रवेणी-		--	प्रवेणी	प्रवेणी	इतरेतर-द्वन्द्वः,7.6	इतरेतर-द्वन्द्वः,7.6	CP	प्रवेणी-	प्रवेणी-
7.5	कौचव-		--	-कौचव	-कौचव	तृतीया-तत्पुरुषः,7.6	तृतीया-तत्पुरुषः,7.6	CP	कौचव-	कौचव-
7.6	अस्तृतम्		--	अस्तृत{नपुं;2;एक}	अस्तृत{नपुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	-	-
8.1	(भजेत्)		(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,1.1;सकर्मक	अभिहित_कर्ता,1.1;सकर्मक	KP	भजे	भजे
9.1	(च)		(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.6	समुच्चय_द्योतकः,7.6	NA		
