index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मूत्रं	2.1	मूत्रं	मूत्र{नपुं;1;एक}/मूत्र{नपुं;2;एक}	मूत्र{नपुं;1;एक}	कर्ता,4.1	कर्म,4.1#कर्ता,4.1	N1	मूत्र	मूत्र
2.1	तु	3.1	तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सुप्_समुच्चितः,6.1#सम्बन्धः,4.1#सम्बन्धः,1.1	NA	तो	तो
3.1	बस्ति-	4.1	बस्ति-निस्तोदं	बस्ति	बस्ति	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	बस्ति-	बस्ति-
3.2	निस्तोदं	4.2	--	निस्तोद{पुं;2;एक(निस्_तुद्1;घञ्;तुदादिः)}/निस्तोद{नपुं;1;एक}/निस्तोद{नपुं;2;एक}	निस्तोद{पुं;2;एक(निस्_तुद्1;घञ्;तुदादिः)}	कर्म,4.1	कर्म,10.1#कर्म,4.1#कर्ता,10.1#कर्ता,4.1	N2		
4.1	(कुर्यात्)	5.1	(कुर्यात्)	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,1.1	समुच्चितः,10.1#अभिहित_कर्ता,1.1	KP	करे	करे
5.1	(तथा)	6.1	(तथा)	तथा{अव्य}	तथा{अव्य}	समुच्चय_द्योतकः,10.1	सुप्_समुच्चितः,6.1#समुच्चय_द्योतकः,10.1#क्रियाविशेषणम्,10.1#समुच्चय_द्योतकः,4.1	NA	और	और
6.1	कृते	8.1	कृते	कृत{नपुं;7;एक}	कृत{नपुं;7;एक}	भावलक्षणसप्तमी,10.1	भावलक्षणसप्तमी,10.1	N7	के_लिए	के_लिए
7.1	अपि	9.1	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	भी	भी
8.1	(मूत्रे)	7.1	(मूत्रे)	मूत्र{नपुं;1;द्वि}/मूत्र{नपुं;2;द्वि}/मूत्र{नपुं;8;द्वि}/मूत्र{नपुं;7;एक}	मूत्र{नपुं;7;एक}	कर्म,6.1	अधिकरणम्,10.1#विशेषणम्,6.1#कर्म,6.1	N7	मूत्र	मूत्र
9.1	अ-	10.1	अकृतसंज्ञताम्	अ-	अ-	नञ-तत्पुरुषः,9.2	नञ-तत्पुरुषः,9.2	CP		
9.2	कृत-	10.2	--	कृत-	कृत-	बहुव्रीहिः,9.3	तृतीया-तत्पुरुषः,9.3#बहुव्रीहिः,9.3	CP		
9.3	संज्ञताम्	10.3	--	अकृतसंज्ञता{स्त्री;2;एक}	अकृतसंज्ञता{स्त्री;2;एक}	कर्म,10.1	कर्म,10.1	N2		
10.1	(कुर्यात्)	11.1	(कुर्यात्)	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;तनादिः}	समुच्चितः,4.1	अभिहित_कर्ता,1.1#समुच्चितः,4.1	KP		करे
11.1	(वृद्धम्)	1.1	(वृद्धम्)	वृद्ध{पुं;2;एक}/वृद्ध{नपुं;1;एक}	वृद्ध{नपुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1		
12.1	.	12.1	.	-	-	-	-	FS	-	-
