index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वृद्धिम्		वृद्धिम्	वृद्धि{स्त्री;2;एक}	वृद्धि{स्त्री;2;एक}	कर्म,16.1	सुप्_समुच्चितः,5.1#कर्म,16.1	N2	वृद्धि_को	वृद्धि_को
2.1	मलानाम्		मलानाम्	मल{पुं;6;बहु}	मल{पुं;6;बहु}	षष्ठीसम्बन्धः,16.1	षष्ठीसम्बन्धः,16.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1	N6	मल_का	मल_का
3.1	सङ्गात्		सङ्गात्	सङ्ग{पुं;5;एक}	सङ्ग{पुं;5;एक}	अपादानम्,16.1	अपादानम्,16.1	N5	साथ_से	साथ_से
4.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	और	और
5.1	क्षयम्		क्षयम्	क्षय{पुं;2;एक}/क्षय{नपुं;1;एक}/क्षय{नपुं;2;एक}	क्षय{पुं;2;एक}	कर्म,17.1	कर्म,17.1	N2	क्षय_को	क्षय_को
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,16.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1#समुच्चय_द्योतकः,16.1	NA	और	और
7.1	अति-		अति-	अति-	अति-	अव्ययीभावः,8.1	विशेषणम्,12.1#विशेषणम्,11.1#विशेषणम्,10.1#अव्ययीभावः,8.1	CP	अति	अति
7.2	विसर्गतः		विसर्गतः	विसर्गतः{अव्य}	विसर्गतः{अव्य}	अपादानम्,17.1	अपादानम्,17.1	NA	विसर्ग_से	विसर्ग_से
9.1	मलोचितत्वात्		मलोचितत्वात्	मलोचितत्व{नपुं;5;एक}	मलोचितत्व{नपुं;5;एक}	हेतुः,15.1	हेतुः,15.1	N5		
10.1	देहस्य		देहस्य	देह{पुं;6;एक}/देह{नपुं;6;एक}	देह{पुं;6;एक}	षष्ठीसम्बन्धः,15.1	षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N6	शरीर_का	शरीर_का
11.1	क्षयः		क्षयः	क्षय{पुं;1;एक}	क्षय{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1	क्षय	क्षय
12.1	वृद्धेः		वृद्धेः	वृद्धि{स्त्री;5;एक}/वृद्धि{स्त्री;6;एक}	वृद्धि{स्त्री;5;एक}	अन्यतरः,11.1	अपादानम्,14.2#अन्यतरः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.1	N5	वृद्धि_से	वृद्धि_से
13.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	तो	तो
14.1	पीडनः		पीडनः	पीडन{पुं;1;एक}	पीडन{पुं;1;एक}	कर्ता,15.1	कर्ता,15.1	N1		
15.1	(भवति)		(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	KP		
16.1	(विद्यात्)		(विद्यात्)	विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}/विद्3{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;तुदादिः}/विद्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}	-	-	KP		
17.1	(विद्यात्)		(विद्यात्)	विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}/विद्3{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;तुदादिः}/विद्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	विद्1{कर्तरि;आशीर्लिङ्;प्र;एक;परस्मैपदी;अदादिः}	समुच्चितः,16.1	समुच्चितः,16.1	KP		
18.1	(वा)		(वा)	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,11.1	अन्यतर_द्योतकः,11.1	NA		
