index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	जीवनीय-	3.1	जीवनीय-औषध-क्षीर-रस-आद्याः	जीवनीय(जीव्1;अनीयर्;भ्वादिः)	जीवनीय(जीव्1;अनीयर्;भ्वादिः)	कर्मधारयः,1.2	कर्मधारयः,1.4#कर्मधारयः,1.2	CP		
1.2	औषध-	3.2	--	औषध	औषध	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	औषध-	औषध-
1.3	क्षीर-	3.3	--	क्षीर	क्षीर	इतरेतर-द्वन्द्वः,1.4	इतरेतर-द्वन्द्वः,1.4	CP	क्षीर-	क्षीर-
1.4	रस-	3.4	--	रस	रस	बहुव्रीहिः,1.5	बहुव्रीहिः,1.5	CP	रस	रस
1.5	आद्याः	3.5	--	आदि{स्त्री;5;एक}/आदि{स्त्री;6;एक}/आद्य{पुं;1;बहु}/आद्या{स्त्री;8;बहु}	आदि{स्त्री;1;एक}	विधेय_विशेषणम्,3.1	विधेय_विशेषणम्,3.1	N1	आदि_से	आदि_से
2.1	तत्र	1.1	तत्र	तत्र{अव्य}	तत्र{अव्य}	अधिकरणम्,4.1	अधिकरणम्,4.1	NA	वहाँ	वहाँ
3.1	भेषजम्	2.1	भेषजम्	भेषज{पुं;2;एक}/भेषज{नपुं;1;एक}/भेषज{नपुं;2;एक}	भेषज{नपुं;1;एक}	कर्ता,4.1	कर्ता_बे_वेर्ब्स्,4.1	N1	औषधि	औषधि
4.1	(अस्ति)	4.1	(अस्ति)	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,4.1	अभिहित_कर्ता,4.1	KP	है	है
5.1	.	5.1	.	-	-	-	-	FS		
