index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	मेदसि	1.1	मेदसि	मेदस्{नपुं;7;एक}	मेदस्{नपुं;7;एक}	कर्ता_बे_वेर्ब्स्,9.1	अधिकरणम्,7.1#अधिकरणम्,2.1#कर्ता_बे_वेर्ब्स्,9.1	N7	वसा_में	वसा_में
2.1	स्वपनं	4.1	स्वपनं	स्वपन{नपुं;1;एक(ष्वप्1;ल्युट्;अदादिः)}/स्वपन{नपुं;2;एक(ष्वप्1;ल्युट्;अदादिः)}	स्वपन{नपुं;1;एक(ष्वप्1;ल्युट्;अदादिः)}	समुच्चितः,6.2	कर्ता_बे_वेर्ब्स्,7.1#समुच्चितः,6.2	N1		
3.1	कट्याः	3.1	कट्याः	कटि{स्त्री;5;एक}/कटि{स्त्री;6;एक}/कटी{स्त्री;5;एक}/कटी{स्त्री;6;एक}	कटि{स्त्री;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,1.1#हेतुः5,7.1	N6	कटि_की	कटि_की
4.1	प्लीह्नः	5.1	प्लीह्नः	प्लीहन्{पुं;6;एक}	प्लीहन्{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	समुच्चितः,2.1#षष्ठीसम्बन्धः,5.1	N6		
5.1	वृद्धिः	6.1	वृद्धिः	वृद्धि{स्त्री;1;एक}	वृद्धि{स्त्री;1;एक}	समुच्चितः,6.2	समुच्चितः,2.1#समुच्चितः,6.2	N1	वृद्धि	वृद्धि
6.1	कृश-	7.1	कृश-अङ्गता	कृश-	कृश-	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	कृशाङ्ग	कृशाङ्ग
6.2	अङ्गता	7.2	--	कृशाङ्ग{तल्;स्त्री;1;एक}	कृशाङ्ग{तल्;स्त्री;1;एक}	कर्ता,7.1	विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,7.1#समुच्चितः,2.1	N1		
7.1	(भवति)	9.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	होती_है	होती_है
8.1	(च)	8.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.2	समुच्चय_द्योतकः,6.2#समुच्चय_द्योतकः,2.1	NA		
9.1	(क्षीणे)	2.1	(क्षीणे)	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{नपुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}/क्षीण{नपुं;7;एक(क्षी1;क्त;क्र्यादिः)}	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,7.1	भावलक्षणसप्तमी_पूर्वकालः,7.1	N7	-	-
10.1	.	10.1	.	-	-	-	-	FS	-	-
