index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तीक्ष्णैः		तीक्ष्णैः	तीक्ष्ण{पुं;3;बहु}/तीक्ष्ण{नपुं;3;बहु}	तीक्ष्ण{पुं;3;बहु}	समुच्चितः,4.2	समुच्चितः,4.2#सुप्_समुच्चितः,4.2#करणम्,8.1#हेतुः,8.1#हेतुः,7.2	N3	तेज_से	तेज_से
2.1	वमन-		वमननस्य	वमन-	वमन-	इतरेतर-द्वन्द्वः,2.2	इतरेतर-द्वन्द्वः,2.2	CP		
2.2	नस्य-			नस्य-	नस्य-	बहुव्रीहिः,3.1	बहुव्रीहिः,3.1	CP		
3.1	आद्यैः		आद्यैः	आद्य{पुं;3;बहु}/आद्य{नपुं;3;बहु}	आद्य{पुं;3;बहु}	समुच्चितः,4.2	समुच्चितः,4.2#विशेषणम्,7.3#विशेषणम्,4.2#सुप्_समुच्चितः,4.2#करणम्,8.1#हेतुः,8.1#हेतुः,7.2	N3	प्रथमों_से	प्रथमों_से
4.1	लघु-		लघु-रूक्षैः	लघु	लघु	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	लघु-	लघु-
4.2	रूक्षैः		--	रूक्ष{पुं;3;बहु}/रूक्ष{नपुं;3;बहु}	रूक्ष{पुं;3;बहु}	करणम्,8.1	विशेषणम्,7.3#करणम्,8.1#हेतुः,8.1#हेतुः,7.2	N3	कठोरों_से	कठोरों_से
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.2	सुप्_समुच्चय_द्योतकः,4.2#सम्बन्धः,4.2	NA	और	और
6.1	भौजनैः		भौजनैः	-	-	समुच्चितः,4.2	समुच्चितः,4.2	N3		
7.1	व्यायाम-		व्यायाम-उद्वर्तन-आघातैः	व्यायाम	व्यायाम	इतरेतर-द्वन्द्वः,7.3	इतरेतर-द्वन्द्वः,7.3	CP	व्यायाम-	व्यायाम-
7.2	उद्वर्तन-		--	उद्वर्तन(उत्_वृत्1;ल्युट्;भ्वादिः)	उद्वर्तन(उत्_वृत्1;ल्युट्;भ्वादिः)	इतरेतर-द्वन्द्वः,7.3	इतरेतर-द्वन्द्वः,7.3	CP		
7.3	आघातैः		--	आघात{पुं;3;बहु}/आघात{नपुं;3;बहु}	आघात{पुं;3;बहु}	समुच्चितः,4.2	समुच्चितः,4.2#करणम्,8.1#हेतुः,8.1	N3	प्रहार_करनों_से	प्रहार_करनों_से
8.1	जित्वा		जित्वा	जि1{अव्य;क्त्वा;भ्वादिः}	जि1{अव्य;क्त्वा;भ्वादिः}	-	-	NA	जीत_कर	जीत_कर
9.1	श्लेष्माणम्		श्लेष्माणम्	श्लेष्मन्{पुं;2;एक}	श्लेष्मन्{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	कफ_को	कफ_को
10.1	उल्बणम्		उल्बणम्	उल्बण{पुं;2;एक}/उल्बण{नपुं;1;एक}/उल्बण{नपुं;2;एक}	उल्बण{नपुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N2	उल्बण	उल्बण
