index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	सहकार-		सहकार-रस-उन्मिश्रान्	सहकार	सहकार	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	सहकार-	सहकार-
1.2	रस-		--	रस	रस	तृतीया-तत्पुरुषः,1.3	तृतीया-तत्पुरुषः,1.3	CP	रस-	रस-
1.3	उन्मिश्रान्		--	उन्मिश्र{पुं;2;बहु}	उन्मिश्र{पुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1#विशेषणम्,5.3#कर्म,7.1	N2		
2.1	आस्वाद्य		आस्वाद्य	आस्वाद्य{अव्य;ल्यप्}	आस्वाद्य{अव्य;ल्यप्}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA		
3.1	प्रियया		प्रियया	प्रिया{स्त्री;3;एक}	प्रिया{स्त्री;3;एक}	कर्ता,2.1	करणम्,7.1#हेतुः,7.1#कर्ता,2.1	N3	प्रिया_से	प्रिया_से
4.1	अर्पितान्		अर्पितान्	-	-	कर्म,7.1	कर्म,7.1	N2		
5.1	प्रियाा		प्रियास्य-सङ्ग-सुरभीन्	प्रियास्य	प्रियास्य	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	प्रियास्य-	प्रियास्य-
5.2	आस्य-					तृतीया-तत्पुरुषः,5.3	तृतीया-तत्पुरुषः,5.3	CP		
5.3	सङ्ग-		--	सङ्ग	सङ्ग	तृतीया-तत्पुरुषः,5.4	तृतीया-तत्पुरुषः,5.4	CP	सङ्ग-	सङ्ग-
5.4	सुरभीन्		--	सुरभि{पुं;2;बहु}	सुरभि{पुं;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N2	सुगंध_को	सुगंध_को
6.1	प्रिया-		प्रिया-नेत्र-उत्पलाङ्कितान्	प्रिया	प्रिया	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	प्रिया-	प्रिया-
6.2	नेत्र-		--	नेत्र	नेत्र	तृतीया-तत्पुरुषः,6.3	तृतीया-तत्पुरुषः,6.3	CP	नेत्र-	नेत्र-
6.3	उत्पलाङ्कितान्		--	-	-	विशेषणम्,4.1	विशेषणम्,4.1	N2	-	-
7.1	(पिबेत्)		(पिबेत्)	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	पा1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	पिये	पिये
