index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	स्नातः		स्नातः	स्ना{अव्य;तसिल्}/ष्ना1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/स्नात्{पुं;2;बहु(ष्ना1;शतृ_लट्;अदादिः)}/स्नात्{पुं;5;एक(ष्ना1;शतृ_लट्;अदादिः)}/स्नात्{पुं;6;एक(ष्ना1;शतृ_लट्;अदादिः)}/स्नात्{नपुं;5;एक(ष्ना1;शतृ_लट्;अदादिः)}/स्नात्{नपुं;6;एक(ष्ना1;शतृ_लट्;अदादिः)}/स्नात{पुं;1;एक(ष्ना1;क्त;अदादिः)}	स्नात{पुं;1;एक(ष्ना1;क्त;अदादिः)}	विशेषणम्,2.1	विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता_बे_वेर्ब्स्,4.1#कर्ता,3.2#कर्म,3.2#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.4#हेतुः5,6.1#हेतुः5,4.1#हेतुः5,3.2#हेतुः5,2.1	N1	स्नान_किया_हुआ	स्नान_किया_हुआ
2.1	अनुलिप्तः		अनुलिप्तः	अनुलिप्त{पुं;1;एक(अनु_लिप्1;क्त;तुदादिः)}	अनुलिप्त{पुं;1;एक(अनु_लिप्1;क्त;तुदादिः)}	कर्ता_बे_वेर्ब्स्,4.1	विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता_बे_वेर्ब्स्,4.1	N1	लगा_हुवा	लगा_हुवा
3.1	कर्पूर-		कर्पूर-चन्दन-अगुरु-कुङ्कुमैः	कर्पूर	कर्पूर	इतरेतर-द्वन्द्वः,3.4	इतरेतर-द्वन्द्वः,3.4	CP	कर्पूर-	कर्पूर-
3.2	चन्दन-		--	चन्दन(चद्2;ल्युट्;भ्वादिः)	चन्दन(चद्2;ल्युट्;भ्वादिः)	इतरेतर-द्वन्द्वः,3.4	इतरेतर-द्वन्द्वः,3.4	CP		
3.3	अगुरु-		--	अगुरु	अगुरु	इतरेतर-द्वन्द्वः,3.4	इतरेतर-द्वन्द्वः,3.4	CP	अगुरु-	अगुरु-
3.4	कुङ्कुमैः		--	कुङ्कुम{नपुं;3;बहु}/कुङ्कुम{पुं;3;बहु}	कुङ्कुम{नपुं;3;बहु}	हेतुः,4.1	करणम्,6.1#हेतुः,6.1#हेतुः,4.1	N3	कुङ्कुमों_से	कुङ्कुमों_से
4.1	(स्यात्)		(स्यात्)	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	अभिहित_कर्ता,1.1	KP	हो	हो
5.1	पुराण-		पुराण-यव-गोधूम-क्षौद्र-जाङ्गल-शूल्य-भूक्	पुराण	पुराण	इतरेतर-द्वन्द्वः,5.6	इतरेतर-द्वन्द्वः,5.6	CP	पुराण-	पुराण-
5.2	यव-		--	यव	यव	इतरेतर-द्वन्द्वः,5.6	इतरेतर-द्वन्द्वः,5.6	CP	यव-	यव-
5.3	गोधूम-		--	गोधूम	गोधूम	इतरेतर-द्वन्द्वः,5.6	इतरेतर-द्वन्द्वः,5.6	CP	गोधूम-	गोधूम-
5.4	क्षौद्र-		--	क्षौद्र	क्षौद्र	इतरेतर-द्वन्द्वः,5.6	इतरेतर-द्वन्द्वः,5.6	CP	क्षौद्र-	क्षौद्र-
5.5	जाङ्गल-		--	जाङ्गल	जाङ्गल	इतरेतर-द्वन्द्वः,5.6	इतरेतर-द्वन्द्वः,5.6	CP	जाङ्गल-	जाङ्गल-
5.6	शूल्य-		--	शूल्य	शूल्य	उपपद-तत्पुरुषः,5.7	उपपद-तत्पुरुषः,5.7	CP	शूल्य-	शूल्य-
5.7	भूक्		--	-	-	कर्तृसमानाधिकरणम्,4.1	कर्तृसमानाधिकरणम्,4.1	N1	-	-
