index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	लिङ्गम्	7.1	लिङ्गम्	लिङ्ग{नपुं;1;एक}/लिङ्ग{नपुं;2;एक}	लिङ्ग{नपुं;1;एक}	कर्ता,8.1	कर्म,7.1#भ्कर्म,2.1#कर्ता_बे_वेर्ब्स्,8.1#कर्ता,8.1	N1	निशान	निशान
2.1	क्षीणे	1.1	क्षीणे	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{नपुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}/क्षीण{नपुं;7;एक(क्षी1;क्त;क्र्यादिः)}	क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}	भावलक्षणसप्तमी_पूर्वकालः,8.1	विशेषणम्,8.1#विशेषणम्,3.1#भावलक्षणसप्तमी_पूर्वकालः,8.1#भावलक्षणसप्तमी_पूर्वकालः,7.2	N7	क्षीण_में	क्षीण_में
3.1	अनिले	2.1	अनिले	अनिल{पुं;7;एक}	अनिल{पुं;7;एक}	कर्ता,2.1	अधिकरणम्,8.1#अधिकरणम्,7.2#कर्म,2.1#कर्ता,2.1	N7	वायु_में	वायु_में
4.1	अङ्गस्य	3.1	अङ्गस्य	अङ्ग{पुं;6;एक}/अङ्ग{नपुं;6;एक}	अङ्ग{पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,5.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,1.1	N6	अङ्ग_का	अङ्ग_का
5.1	सादः	4.1	सादः	साद{पुं;1;एक}	साद{पुं;1;एक}	समुच्चितः,7.2	कर्ता_बे_वेर्ब्स्,8.1#विशेषणम्,8.1#विशेषणम्,1.1#सुप्_समुच्चितः,7.2	N1	साद	साद
6.1	अल्पम्	5.1	अल्पम्	अल्प{पुं;2;एक}/अल्प{नपुं;1;एक}/अल्प{नपुं;2;एक}	अल्प{पुं;1;एक}	क्रियाविशेषणम्,7.2	विशेषणम्,7.2#क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,7.2#क्रियाविशेषणम्,2.1#कर्म,7.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1	N1	अल्प	अल्प
7.1	भाषित-	5.2	भाषित-ईहितम्	भाषित(भाष्1;क्त;भ्वादिः)	भाषित(भाष्1;क्त;भ्वादिः)	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP		
7.2	ईहितम्	5.3	--	ईहित{पुं;2;एक(ईह्1;क्त;भ्वादिः)}/ईहित{नपुं;1;एक(ईह्1;क्त;भ्वादिः)}/ईहित{नपुं;2;एक(ईह्1;क्त;भ्वादिः)}	ईहित{नपुं;1;एक(ईह्1;क्त;भ्वादिः)}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,6.1#विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,8.1	N1	प्रयत्न_किया_हुआ	प्रयत्न_किया_हुआ
8.1	(भवति)	8.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1		KP	होता_है	होता_है
9.1	(च)	6.1	(च)	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,7.2	समुच्चय_द्योतकः,7.2	NA		
10.1	.	10.1	-	-	-	-	-	FS		
