index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शस्त्र-		शस्त्र-आदि-साधनः	शस्त्र	शस्त्र	षष्ठी-बहुव्रीहिः,1.2	षष्ठी-बहुव्रीहिः,1.2	CP	शस्त्र-	शस्त्र-
1.2	आदि-		--	आदि}/आदिन्	आदि	द्वितीया-बहुव्रीहिः,1.3	द्वितीया-बहुव्रीहिः,1.3	CP	आदि-	आदि-
1.3	साधनः		--	साधन{पुं;1;एक}	साधन{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1#विशेषणम्,2.1#गौणकर्म,8.1#गौणकर्म,4.1	N1		
2.1	कृच्छ्रः		कृच्छ्रः	कृच्छ्र{पुं;1;एक}	कृच्छ्र{पुं;1;एक}	विधेय_विशेषणम्,3.1	गौणकर्म,8.1#गौणकर्म,4.1##विधेय_विशेषणम्,3.1	N1		
3.1	गदः		गदः	गद{पुं;1;एक}	गद{पुं;1;एक}	कर्म,4.1	गौणकर्म,8.1#गौणकर्म,4.1	N1	बोलना	बोलना
4.1	उच्यते		उच्यते	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	समुच्चितः,9.1	समुच्चितः,9.1	KP	कहा_जाता_है	कहा_जाता_है
5.1	संकरे		संकरे	सङ्कर{पुं;7;एक}	सङ्कर{पुं;7;एक}	कर्ता,6.1	अधिकरणम्,8.1#अधिकरणम्,4.1#कर्ता,6.1	N7	सम्मिश्रण_में	सम्मिश्रण_में
6.1	(सति)		(सति)	सती{स्त्री;8;एक}/सत्{पुं;7;एक}/सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;7;एक(अस्2;शतृ_लट्;अदादिः)}	सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)}	भावलक्षणसप्तमी_समानकालः,9.1	भावलक्षणसप्तमी_समानकालः,9.1#अधिकरणम्,9.1	N7	सज्जन_में	सज्जन_में
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	समुच्चय_द्योतकः,8.1#सम्बन्धः,5.1#समुच्चय_द्योतकः,9.1	NA	और	और
8.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	?,5.1	सम्बन्धः,8.1#सम्बन्धः,4.1#कार्य_द्योतकः,8.1	NA	वहाँ_से	वहाँ_से
9.1	उच्यते		उच्यते	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	ब्रू1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;अदादिः}	-	-	KP		
10.1	.		.	-	-	-	-	FS	-	-
