index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शुक्र-		शुक्र-आर्तव-स्थैः	शुक्र	शुक्र	इतरेतर-द्वन्द्वः,1.2	इतरेतर-द्वन्द्वः,1.2	CP	शुक्र-	शुक्र-
1.2	आर्तव-		--	आर्तव	आर्तव	उपपद-तत्पुरुषः,1.3	उपपद-तत्पुरुषः,1.3	CP	आर्तव-	आर्तव-
1.3	स्थैः		--	स्थ{पुं;3;बहु}/स्थ{नपुं;3;बहु}	स्थ{पुं;3;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N3	स्थित	स्थित
2.1	जन्म-		जन्म-आदौ	जन्म}/जन्मन्	जन्म	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	जन्म-	जन्म-
2.2	आदौ		--	आदि{पुं;7;एक}/आदि{स्त्री;7;एक}	आदि{पुं;7;एक}	अधिकरणम्,1.3	अधिकरणम्,1.3	N7	पहेले_में	पहेले_में
3.1	विषेण		विषेण	विष{नपुं;3;एक}	विष{नपुं;3;एक}	उपमानम्,1.3	उपमानम्,6.1#उपमानम्,1.3	N3	विष_से	विष_से
4.1	इव		इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,3.1	उपमान_द्योतकः,3.1	NA	जैसे	जैसे
5.1	विष-		विष-क्रिमेः	विष	विष	मध्यमपदलोपी-कर्मधारयः,5.2	मध्यमपदलोपी-कर्मधारयः,5.2	CP	विष-	विष-
5.2	क्रिमेः		--	कृमि{पुं;6;एक}	कृमि{पुं;6;एक}	उपमानम्,7.1	उपमानम्,7.1	N6	-	-
6.1	(दोषैः)		(दोषैः)	दोष{पुं;3;बहु}	दोष{पुं;3;बहु}	करणम्,8.1	उपमानम्,1.3#करणम्,8.1	N3	दोषों_से	दोषों_से
7.1	(प्रकृतेः)		(प्रकृतेः)	प्रकृति{स्त्री;6;एक}	प्रकृति{स्त्री;6;एक}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1#षष्ठीसम्बन्धः,2.2#षष्ठीसम्बन्धः,1.3	N6	प्रकृति_का	प्रकृति_का
8.1	(जन्म)		(जन्म)	जन्मन्{नपुं;1;एक(जन्;मनिन्)}/जन्मन्{नपुं;2;एक}/जन्म{नपुं;8;एक}	जन्मन्{नपुं;1;एक(जन्;मनिन्)}	-	-	N1	जन्म	जन्म
9.1	.		.	-	-	-	-	FS	-	-
