index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	अति-		अति-स्थौल्य-अपची-मेह-ज्वर-उदर-भगन्दरान्	अति	अति	प्रादिसमासः,1.2	प्रादिसमासः,1.2	CP	अति-	अति-
1.2	स्थौल्य-		--	स्थौल्य	स्थौल्य	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.3	CP	स्थौल्य-	स्थौल्य-
1.3	अपची-		--	अपची	अपची	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	अपची-	अपची-
1.4	मेह-		--	मेह	मेह	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	मेह-	मेह-
1.5	ज्वर-		--	ज्वर	ज्वर	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	ज्वर-	ज्वर-
1.6	उदर-		--	उदर	उदर	इतरेतर-द्वन्द्वः,1.7	इतरेतर-द्वन्द्वः,1.7	CP	उदर-	उदर-
1.7	भगन्दरान्		--	भगन्दर{पुं;2;बहु}	भगन्दर{पुं;2;बहु}	विशेषणम्,2.6	विशेषणम्,2.6#कर्म,4.1	N2		
2.1	कास-		कास-सन्यास-कृच्छ्र-आम-कुष्ठ-आदीन्	कास	कास	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	कास-	कास-
2.2	सन्यास-		--	-सन्यास	-सन्यास	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	सन्यास-	सन्यास-
2.3	कृच्छ्र-		--	कृच्छ्र	कृच्छ्र	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	कृच्छ्र-	कृच्छ्र-
2.4	आम-		--	आम	आम	इतरेतर-द्वन्द्वः,2.5	इतरेतर-द्वन्द्वः,2.5	CP	आम-	आम-
2.5	कुष्ठ-		--	कुष्ठ	कुष्ठ	बहुव्रीहिः,2.6	बहुव्रीहिः,2.6	CP	कुष्ठ-	कुष्ठ-
2.6	आदीन्		--	आदि{पुं;2;बहु}	आदि{पुं;2;बहु}	विशेषणम्,3.1	कर्म,4.1#विशेषणम्,3.1	N2	पहेले	पहेले
3.1	अतिदारुणान्		अतिदारुणान्	-	-	कर्म,4.1	कर्म,4.1	N2	-	-
4.1	(कुरुते)		(कुरुते)	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}	कृ3{कर्तरि;लट्;प्र;एक;आत्मनेपदी;तनादिः}		-	KP	करता_है	करता_है
5.1	.		.	-	-	-	-	FS	-	-
										
