index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	वह्निना		वह्निना	वह्नि{पुं;3;एक}	वह्नि{पुं;3;एक}	करणम्,8.1	करणम्,8.1	N3	वह्नि_से	वह्नि_से
2.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	ही	ही
3.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,1.1	NA	और	और
4.1	मन्देन		मन्देन	मन्द{पुं;3;एक}/मन्द{नपुं;3;एक}	मन्द{पुं;3;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N3	मन्द_से	मन्द_से
5.1	तेषु		तेषु	तद्{सर्वनाम;पुं;7;बहु}/तद्{सर्वनाम;नपुं;7;बहु}	तद्{सर्वनाम;पुं;7;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N7	उनमें	उनमें
6.1	इति		इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,8.1	सुप्_समुच्चितः,2.1#सम्बन्धः,8.1	NA	ऐसा	ऐसा
7.1	अन्यो-		अन्योन्यादूषिषु	अन्यो-	अन्यो-	इतरेतर-द्वन्द्वः,7.2	इतरेतर-द्वन्द्वः,7.2	CP		
7.2	अन्य-			अन्य-	अन्य-	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP		
7.3	दूषिषु			अन्योन्यादूषि{पुं;7;बहु}	अन्योन्यादूषि{पुं;7;बहु}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7		
8.1	भजेत्		भजेत्	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	समुच्चितः,16.1	समुच्चितः,16.1	KP	भजे	भजे
9.1	साधारणम्		साधारणम्	साधारण{पुं;2;एक}/साधारण{नपुं;1;एक}/साधारण{नपुं;2;एक}	साधारण{पुं;2;एक}	विशेषणम्,12.1	कर्म,16.1#कर्ता,16.1#विशेषणम्,12.1	N2	साधारण_को	साधारण_को
10.1	सर्वम्		सर्वम्	सर्व{सर्वनाम;पुं;2;एक}/सर्व{सर्वनाम;नपुं;1;एक}/सर्व{सर्वनाम;नपुं;2;एक}	सर्व{सर्वनाम;पुं;2;एक}	विशेषणम्,9.1	विशेषणम्,9.1#विशेषणम्,15.1#विशेषणम्,14.1#कर्म,16.1#कर्ता,16.1	N2	सब_को	सब_को
11.1	ऊष्मणः		ऊष्मणः	ऊष्मन्{पुं;2;बहु}/ऊष्मन्{पुं;5;एक}/ऊष्मन्{पुं;6;एक}	ऊष्मन्{पुं;2;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1#हेतुः5,16.1#कर्म,16.1	N2	गर्मियों_को	गर्मियों_को
12.1	तेजनम्		तेजनं	तेजन{नपुं;2;एक}	तेजन{नपुं;2;एक}	कर्म,16.1	कर्म,16.1	N2		
13.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,16.1	समुच्चय_द्योतकः,16.1	NA	और	और
14.1	यत्		यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	विशेषणम्,12.1;नित्य_सम्बन्धः,15.1	विशेषणम्,12.1;नित्य_सम्बन्धः,15.1#कर्म,16.1#कर्ता,16.1#सम्बन्धः,16.1	NA	कि	कि
15.1	(तद्)		(तद्)	तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,12.1	कर्म,16.1#कर्ता,16.1#विशेषणम्,12.1	N1	वह	वह
16.1	(भजेत्)		(भजेत्)	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	-	-	KP	भजे	भजे
