index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	मद्यम्		मद्यम्	मद्य{पुं;2;एक}/मद्य{नपुं;1;एक}/मद्य{नपुं;2;एक}	मद्य{नपुं;1;एक}	कर्म,3.1	अन्यतरः,4.1#कर्म,4.1#कर्म,3.1	N1	मादक	मादक
2.1	न		न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,9.1#प्रतिषेधः,4.1#प्रतिषेधः,3.1	NA	नहीं	नहीं
3.1	पेयम्		पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}	अन्यतरः,4.1	अन्यतरः,4.1	N1	पेय	पेय
4.1	पेयम्		पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}	अन्यतरः,9.1	अन्यतरः,9.1	N1	पेय_को	पेय_को
5.1	वा		वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,4.1	सम्बन्धः,4.1#अन्यतर_द्योतकः,4.1	NA	वा	वा
6.1	स्वल्पम्		स्वल्पम्	स्वल्प{पुं;2;एक}/स्वल्प{नपुं;1;एक}/स्वल्प{नपुं;2;एक}	स्वल्प{नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1	थोडा	थोडा
7.1	सु-		सु-बहुवारि	सु	सु	अव्ययीभावः,7.2	अव्ययीभावः,7.2	CP	सु-	सु-
7.2	बहुवारि		--	सुबहुवारि{नपुं;1;एक}	सुबहुवारि{नपुं;1;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N1	-	-
8.1	वा		वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,9.1	अन्यतर_द्योतकः,9.1	NA	वा	वा
9.1	पेयम्		पेयम्	पेय{पुं;2;एक(पा2;यत्;अदादिः)}/पेय{नपुं;1;एक(पा2;यत्;अदादिः)}/पेय{नपुं;2;एक(पा2;यत्;अदादिः)}/पेय{पुं;2;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;1;एक(पि1;यत्;तुदादिः)}/पेय{नपुं;2;एक(पि1;यत्;तुदादिः)}	पेय{नपुं;1;एक(पा2;यत्;अदादिः)}	अभिहित_कर्ता,11.1	अभिहित_कर्ता,11.1	N1	पेय_को	पेय_को
10.1	(मद्यम्)		(मद्यम्)	मद्य{पुं;2;एक}/मद्य{नपुं;1;एक}/मद्य{नपुं;2;एक}	मद्य{नपुं;1;एक}	कर्म,4.1	कर्म,4.1	N1		
11.1	(मद्यम्)		(मद्यम्)	मद्य{पुं;2;एक}/मद्य{नपुं;1;एक}/मद्य{नपुं;2;एक}	मद्य{नपुं;1;एक}	कर्म,9.1	कर्म,9.1	N1		
