index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	तैः		तैः	तद्{सर्वनाम;पुं;3;बहु}/तद्{सर्वनाम;नपुं;3;बहु}	तद्{सर्वनाम;पुं;3;बहु}	कर्ता,12.1	कर्ता,12.1#करणम्,12.1#हेतुः,12.1	N3	उनके_द्वारा	वे
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	तिस्रः		तिस्रः	त्रि{संख्येयम्;स्त्री;1;बहु}/त्रि{संख्येयम्;स्त्री;2;बहु}/तिसि{संख्येयम्;पुं;1;बहु}/तिसि{संख्येयम्;पुं;2;बहु}	त्रि{संख्येयम्;स्त्री;1;बहु}	विशेषणम्,5.1	विशेषणम्,4.1#विशेषणम्,5.1	N1	तीन	तीन
4.1	प्रकृतयः		प्रकृतयः	प्रकृति{स्त्री;1;बहु}/प्रकृति{स्त्री;8;बहु}	प्रकृति{स्त्री;1;बहु}	कर्म,12.1	कर्म,12.1	N1	प्रकृति	प्रकृति
5.1	पृथक्		पृथक्	पृथक्{अव्य}	पृथक्{अव्य}	घटकः,4.1	क्रियाविशेषणम्,10.1#क्रियाविशेषणम्,7.1#घटकः,4.1	NA	पृथक्	पृथक्
6.1	हीन-		हीन-मध्य-उत्तमाः	हीन(हा2;क्त;जुहोत्यादिः)	हीन(हा2;क्त;जुहोत्यादिः)	इतरेतर-द्वन्द्वः,6.3	इतरेतर-द्वन्द्वः,6.3	CP		
6.2	मध्य-		--	मध्य	मध्य	इतरेतर-द्वन्द्वः,6.3	इतरेतर-द्वन्द्वः,6.3	CP	मध्य-	मध्य-
6.3	उत्तमाः		--	उत्तम{पुं;1;बहु}/उत्तमा{स्त्री;1;बहु}/उत्तमा{स्त्री;2;बहु}/उत्तम{पुं;8;बहु}/उत्तमा{स्त्री;8;बहु}	उत्तमा{स्त्री;1;बहु}	विशेषणम्,3.1	विशेषणम्,11.3#विशेषणम्,10.1#कर्म,10.1#विशेषणम्,3.1	N1	अच्छे	अच्छे
7.1	समस्तासु		समस्तासु	समस्ता{स्त्री;7;बहु(सम्_अस्3;क्त;दिवादिः)}	समस्ता{स्त्री;7;बहु(सम्_अस्3;क्त;दिवादिः)}	निर्धारणम्,8.1	निर्धारणम्,8.1#निर्धारणम्,6.3	N7	सारेओं_में	सारेओं_में
8.1	श्रेष्ठा		श्रेष्ठा	श्रेष्ठा{स्त्री;1;एक}	श्रेष्ठा{स्त्री;1;एक}	विशेषणम्,9.2	कर्म,10.1#विशेषणम्,9.2	N1	श्रेष्ठ_की	श्रेष्ठ_की
9.1	सम-		सम-धातुः	सम	सम	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	सम-	सम-
9.2	धातुः		--	धातु{पुं;1;एक}/धातृ{पुं;5;एक}/धातृ{पुं;6;एक}/(सम-)धातु{स्त्री;1;एक}	(सम-)धातु{स्त्री;1;एक}	घटकः,4.1	कर्ता,10.1#कर्म,10.1#षष्ठीसम्बन्धः,11.3#षष्ठीसम्बन्धः,6.1#तुलना_बिन्दुः,8.1#तुलना_बिन्दुः,6.3#हेतुः5,10.1#हेतुः5,7.1#हेतुः5,6.1#घटकः,4.1	N1	विधाता_का	विधाता_का
10.1	निन्द्याः		निन्द्याः	णिद्1{कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;भ्वादिः}/णिद्1{णिजन्त;कर्तरि;आशीर्लिङ्;म;एक;परस्मैपदी;भ्वादिः}/निन्द्य{पुं;1;बहु(णिद्1;ण्यत्;भ्वादिः)}/निन्द्या{स्त्री;1;बहु(णिद्1;ण्यत्;भ्वादिः)}/निन्द्या{स्त्री;2;बहु(णिद्1;ण्यत्;भ्वादिः)}	निन्द्य{पुं;1;बहु(णिद्1;ण्यत्;भ्वादिः)}	विशेषणम्,11.3	विशेषणम्,6.3#कर्म,6.1#विशेषणम्,11.3	N1		
11.1	द्वि-		द्वि-दोष-जाः	द्वि	द्वि	समाहार-द्विगुः,11.2	समाहार-द्विगुः,11.2	CP	द्वि-	द्वि-
11.2	दोष-		--	दोष}/दोषन्	दोष	उपपद-तत्पुरुषः,11.3	उपपद-तत्पुरुषः,11.3	CP	दोष-	दोष-
11.3	जाः		--	ज{पुं;8;बहु}/ज{पुं;1;बहु}/ज{स्त्री;1;बहु}	ज{स्त्री;1;बहु}	घटकः,4.1	विशेषणम्,10.1#विशेषणम्,6.3#कर्म,10.1#घटकः,4.1	N1	उत्पन्न	उत्पन्न
12.1	(भूयन्ते)		(भूयन्ते)	भू1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}/अस्2{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;अदादिः}	भू1{कर्मणि;लट्;प्र;बहु;आत्मनेपदी;भ्वादिः}	-	-	KP	हुए_जाते_हैं	हुए_जाते_हैं
13.1	.		.	-	-	-	-	FS	-	-
