index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	हृदय-	2.1	हृदय-स्थम्	हृदय	हृदय	उपपद-तत्पुरुषः,1.2	उपपद-तत्पुरुषः,1.2	CP	हृदय-	हृदय-
1.2	स्थम्	2.2	--	स्थ{पुं;2;एक}/स्थ{नपुं;1;एक}/स्थ{नपुं;2;एक}	स्थ{नपुं;1;एक}	समुच्चितः,4.3	विधेय_विशेषणम्,5.1#सुप्_समुच्चितः,4.3	N1	स्थित_को	स्थित_को
2.1	अपि	3.1	अपि	अपि{अव्य}	अपि{अव्य}	समुच्चय_द्योतकः,4.3	सम्बन्धः,1.2#सुप्_समुच्चय_द्योतकः,4.3	NA	भी	भी
3.1	व्यापि	4.1	व्यापि	व्यापिन्{नपुं;1;एक}/व्यापिन्{नपुं;2;एक}/वि_आप्1{कर्मणि{लुङ्;प्र;एक;आत्मनेपदी;स्वादिः}	व्यापिन्{नपुं;1;एक}	समुच्चितः,4.3	विधेय_विशेषणम्,5.1##सुप्_समुच्चितः,4.3	N1	अपूर्ण_करने_वाले_को	अपूर्ण_करने_वाले_को
4.1	देह-	5.1	देह-स्थिति-निबन्धनम्	देह	देह	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	देह-	देह-
4.2	स्थिति-	5.2	--	स्थिति	स्थिति	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	स्थिति-	स्थिति-
4.3	निबन्धनम्	5.3	--	निबन्धन{नपुं;1;एक(नि_बन्ध्1;ल्युट्;क्र्यादिः)}/निबन्धन{नपुं;2;एक(नि_बन्ध्1;ल्युट्;क्र्यादिः)}/निबन्धन{पुं;2;एक}	निबन्धन{नपुं;1;एक(नि_बन्ध्1;ल्युट्;क्र्यादिः)}	विधेय_विशेषणम्,5.1	विधेय_विशेषणम्,5.1	N1		
5.1	(ओजः)	1.1	(ओजः)	ओजस्{नपुं;1;एक}/ओजस्{नपुं;2;एक}/ओजस्{नपुं;8;एक}	ओजस्{नपुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	शक्ति	शक्ति
6.1	(भवति)	6.1	(भवति)	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक}	भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक		KP	होता_है	होता_है
7.1	.	7.1	.	-	-	-	-	FS	-	-
