index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
1.1	तिक्तम्		तिक्तम्	तिक्त{पुं;2;एक}/तिक्त{नपुं;1;एक}/तिक्त{नपुं;2;एक}	तिक्त{पुं;2;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N2		
2.1	स्वादु		स्वादु	स्वादु{नपुं;1;एक}/स्वादु{नपुं;2;एक}/स्वादु{नपुं;8;एक}	स्वादु{नपुं;2;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N2	मधुर_को	मधुर_को
3.1	कषायम्		कषायम्	कषाय{पुं;2;एक}/कषाय{नपुं;1;एक}/कषाय{नपुं;2;एक}	कषाय{नपुं;2;एक}	समुच्चितः,6.1	समुच्चितः,6.1	N2	कषाय	कषाय
4.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	समुच्चय_द्योतकः,6.1#सुप्_समुच्चय_द्योतकः,3.1#सम्बन्धः,3.1	NA	और	और
5.1	क्षुधितः		क्षुधितः	क्षुधित{पुं;1;एक}	क्षुधित{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	क्षुधित	क्षुधित
6.1	अन्नम्		अन्नम्	अन्न{नपुं;1;एक}/अन्न{नपुं;2;एक}	अन्न{नपुं;2;एक}	कर्म,7.1	कर्म,7.1#कर्ता,7.1	N2	अन्न	अन्न
7.1	भजेत्		भजेत्	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	भज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,5.1;सकर्मक	अभिहित_कर्ता,5.1;सकर्मक	KP	भजे	भजे
8.1	लघु		लघु	लघु{नपुं;1;एक}/लघु{नपुं;2;एक}/लघु{नपुं;8;एक}	लघु{नपुं;2;एक}	विधेयविशेषणम्,6.1	विधेयविशेषणम्,6.1	N2	लघु	लघु
9.1	शालि-		शालि-मुद्ग-सिदा-धात्री-पटोल-मधु-जाङ्गलम्	शालि}/शालिन्	शालि	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP	शालि-	शालि-
9.2	मुद्ग-		--	मुद्ग	मुद्ग	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP	मुद्ग-	मुद्ग-
9.3	सिदा-		--	-सिदा	-सिदा	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP	सिदा-	सिदा-
9.4	धात्री-		--	धात्री(धा1;तृच्;जुहोत्यादिः)}/धात्री(धे1{तृच्;भ्वादिः)	धात्री(धा1;तृच्;जुहोत्यादिः)	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP		
9.5	पटोल-		--	पटोल	पटोल	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP	पटोल-	पटोल-
9.6	मधु-		--	मधु	मधु	समाहार-द्वन्द्वः,9.7	समाहार-द्वन्द्वः,9.7	CP	मधु-	मधु-
9.7	जाङ्गलम्		--	जाङ्गल{पुं;2;एक}/जाङ्गल{नपुं;1;एक}/जाङ्गल{नपुं;2;एक}	जाङ्गल{नपुं;2;एक}	कर्मसमानाधिकरणम्,7.1	कर्मसमानाधिकरणम्,7.1	N2	जंगली_को	जंगली_को
