index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
										
1.1	शुक्रे	1.1	शुक्रे	शुक्र{नपुं;1;द्वि}/शुक्र{नपुं;2;द्वि}/शुक्र{नपुं;8;द्वि}/शुक्र{नपुं;7;एक}	शुक्र{नपुं;7;द्वि}	कर्ता,8.1	अधिकरणम्,3.1#कर्ता,8.1	N7	शुक्र	शुक्र
2.1	चिरात्	4.1	चिरात्	चिरात्{अव्य}/चिर{नपुं;5;एक}	चिरात्{अव्य}	क्रियाविशेषणम्,3.1	क्रियाविशेषणम्,3.1	NA	चिरात्	चिरात्
3.1	प्रसिच्येत	5.1	प्रसिच्येत	प्र_सिच्{कर्मणि;विधिलिङ्;प्र;एक;आत्मनेपदी;तुदादिः}	प्र_सिच्{कर्मणि;विधिलिङ्;प्र;एक;आत्मनेपदी;तुदादिः}	अभिहित_कर्म,4.1	अभिहित_कर्म,4.1	KP		
4.1	शुक्रम्	3.1	शुक्रम्	शुक्र{नपुं;1;एक}/शुक्र{नपुं;2;एक}	शुक्र{नपुं;1;एक}	कर्म,3.1	कर्ता,3.1#कर्म,3.1	N1	शुक्र	शुक्र
5.1	शोणितम्	6.1	शोणितम्	शोणित{नपुं;1;एक}	शोणित{नपुं;1;एक}	अन्यतरः,4.1	अन्यतरः,4.1	N1		
6.1	एव	7.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,5.1	सम्बन्धः,5.1	NA	ही	ही
7.1	वा	8.1	वा	वा{अव्य}	वा{अव्य}	अन्यतर_द्योतकः,4.1	अन्यतर_द्योतकः,4.1	NA	वा	वा
8.1	(क्षीणे)	2.1	(क्षीणे)	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{नपुं;7;एक(क्षि1;क्त;भ्वादिः)}/क्षीण{पुं;7;एक(क्षी1;क्त;क्र्यादिः)}/क्षीण{नपुं;7;एक(क्षी1;क्त;क्र्यादिः)}	क्षीण{पुं;7;एक(क्षि1;क्त;भ्वादिः)}	भावलक्षणसप्तमी_पूर्वकालः,3.1	भावलक्षणसप्तमी_पूर्वकालः,3.1	N7	-	-
9.1	.	9.1	.	-	-	-	-	FS	-	-
